osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
4426050189,node,tourism,hostel,พิณทิรา รีสอร์ท,Pinthira Resort,พิณทิรา รีสอร์ท,9.9395132,98.6345326,,,,,,,,"222/30, ถนนเพชรเกษม, 85000",,,,
4483621589,node,tourism,hotel,ลูกจ่าปองโฮม,Lukjapong Home,,9.9556801,98.6390251,+66 97 424 9245,https://www.facebook.com/Lukjaponghome/,https://www.facebook.com/Lukjaponghome/,,,Khuntim_2626@hotmail.com,,,2,,,
4483626027,node,tourism,hotel,The Hidden,,,9.9714554,98.6531883,+66 77 821 900,http://www.thehidden-ranong.com/,,,,,,,,,,
4483630497,node,tourism,hotel,Les Robinsons De Ranong Resort,,,9.9733355,98.6585308,,,,,,,,,,,,
4506382026,node,amenity,cafe,Ice cream and dessert warehouse,,,9.9585781,98.6299286,,,,,,,Mo-Su 14:00-22:00,,,,,
4511423889,node,tourism,hotel,,Boutique Hotel,,9.9592442,98.6328017,077811425,,,,,davidsoe740@gmail.com,24/7,"36-37 Rueangrat Rd. Khan Niwet, 85000",,,,
4525667091,node,amenity,restaurant,,Bargu Restaurant,,9.9580013,98.6285482,,,,,,,,,,thai,,
4533154089,node,amenity,restaurant,,Ngwe La Yeik,,9.9768797,98.5523866,,,,,,,,14091,,ice_cream;cake;tea;local;coffee_shop;asian,,
4556491689,node,amenity,cafe,,,,9.9564591,98.6384637,,,,,,,,,,,,
4566923305,node,amenity,restaurant,ร้านเอสโซ่,,,9.9556307,98.6375223,,,,,,,,,,thai,,
4567862504,node,amenity,restaurant,,Penguin,,9.9775049,98.5521808,,,,,,,,14091,,regional;local;asian,,
4570220846,node,amenity,cafe,NL Coffee,,,9.9557981,98.638932,,,,,,,,,,,,
4574271593,node,amenity,cafe,,Sunny Side Up,,9.9644521,98.6366528,0814865039,,,,,,,,,german,,
4575040093,node,tourism,hotel,,The Smile Boutique,,9.9615648,98.6456478,,,,,,,24/7,,,,,
4587009089,node,amenity,restaurant,,Dhala,,9.9677886,98.6332339,,,,,,,,,,,,
4668256091,node,amenity,restaurant,,Spisested,,9.9577886,98.6357716,,,,,,,,,,,,
4674101790,node,tourism,guest_house,,Asia Hotel,,9.9594011,98.6327825,,,,,,,,,,,,
4675721897,node,tourism,guest_house,,The House of Happinez,,9.9578583,98.6476766,,http://www.happinez.asia,,,,,,,,,,
4706163607,node,tourism,hotel,,Sintavee Hotel,,9.9614149,98.6327227,,,,,,,,,,,,
4707552497,node,amenity,marketplace,,Ranong Municipality Evening Market,,9.9589639,98.6380609,,,,,,,Mo-Su 13:00-20:00,,,,,
4707559890,node,tourism,attraction,Ferry to Ko Phayam,Viewpoint and ferries,,9.93438,98.592098,,,,,,,,,,,,
4707566689,node,tourism,attraction,,Chinese Governer's Grave,,9.9839669,98.6274122,,,,,,,,,,,,
4707567389,node,tourism,attraction,,City shrine,,9.9669017,98.6368385,,,,,,,,,,,,
4709268690,node,amenity,restaurant,,Burmese food,,9.9775404,98.552642,,,,,,,,,,,,
4709268691,node,amenity,cafe,,Cafe,,9.9778669,98.5528669,,,,,,,,,,,,
4711512298,node,tourism,attraction,,Park,,9.9767131,98.5527553,,,,,,,,,,,,
4711541289,node,amenity,marketplace,မြို့မစျေး,MyoMa Market,,9.9790392,98.5528066,,,,,,,Mo-Sa 06:00-18:00,"KhaigSabel Street, Kawthaung, 14091",,,limited,
4714356490,node,amenity,restaurant,,Seafood restaurant,,9.9755155,98.644405,,,,,,,,,,,,
4757426121,node,amenity,fast_food,,,,9.9895141,98.6500345,,,,,,,,,,thai,,
4759805336,node,amenity,restaurant,,,,9.9588234,98.6289172,,,,,,,Mo-Su 17:00-22:00,,,thai,,
4764219900,node,tourism,hotel,,Garden Hotel,,9.9849626,98.5512054,,,,,,,,,,,,
4859060221,node,amenity,restaurant,Sunny Side Up,Sunny Side Up,Sunny Side Up,9.9644481,98.6366031,,,,,,,Mo-Sa 07:00-20:00; Su 07:00-14:00,,,sandwich;regional;breakfast;crepe;sausage;coffee_shop;pasta;noodles;chicken;german,,
4861776821,node,amenity,cafe,,Leranong,,9.9601465,98.6273156,,,,,,,,,,coffee_shop,,
4972044126,node,tourism,hotel,Baan Lucky,,,9.9627614,98.6436865,,,,,,,,,,,,
5242679922,node,amenity,restaurant,Diamond Dragon Restaurant,,,9.982947,98.5511412,,,,,,,,,,,,
5244162924,node,amenity,restaurant,,ေကြ႕သ႐ို ႏွင့္ စားေသာက္ဆိုင္,,9.9665712,98.6435934,,,,,,,,,,,,
5273541822,node,amenity,restaurant,,Carnation,,9.9647334,98.6381078,,,,,,,,,,,,
5350986489,node,tourism,guest_house,Rommai Rimnaam Resort,,,9.9168879,98.6313731,,,,,,,,,,,,
5350986490,node,amenity,restaurant,,,,9.9269675,98.6319705,,,,,,,,,,,,
5350986494,node,tourism,motel,,,,9.9847124,98.6060879,,,,,,,,,,,,
5352583737,node,amenity,fast_food,,,,9.9128895,98.6293025,,,,,,,,,,,,
5358704923,node,amenity,restaurant,,Mingalar restaurant,,9.985379,98.5530065,,,,,,,,,,,,
5367420596,node,amenity,marketplace,ဘုရင့်နောင်စျေး,Bayintnaung Market,,9.9794777,98.5534605,,,,,,,,"Damaryone Street, Kawthaung, 14091",,,limited,
5455727129,node,tourism,guest_house,,Sunny Lodge,,9.9605532,98.6264652,,,,,,,,,,,,
5589886022,node,amenity,cafe,ARMA Coffee,,,9.9643755,98.6345729,,,,,,,,,,,,
5592152022,node,amenity,restaurant,,DD Coffee,,9.9665926,98.6331666,,,,,,,,,,fish;regional;international;ice_cream;coffee_shop;local;thai,,
5608869122,node,tourism,viewpoint,,555,,9.9894829,98.5524599,,,,,,,,,,,,
6171962985,node,amenity,restaurant,,@OHM,,9.9661548,98.6334767,,,,,,,,,,cake;thai;breakfast,,
6411860385,node,leisure,fitness_centre,,Mhad Mao Muay Thai Gym,,9.9609167,98.6361322,,,,,,,,,,,,
6425373985,node,shop,beverages,,Natural Juice and organic products!,,9.9720038,98.6400447,,,,,,,,,,,,
6505365485,node,shop,tea,Cha Payom,,,9.9551843,98.6370778,,,,,,,,,,,,
6533615790,node,amenity,restaurant,,Food Market,,9.95754,98.6285756,,,,,,,,,,,,
6594204186,node,amenity,cafe,Mybake,,,9.9575855,98.6320446,,,,,,,,,,,,
6654378185,node,amenity,restaurant,,Roti,,9.9594011,98.6373383,,,,,,,,,,,,
7118822912,node,amenity,cafe,Ice Frost,,,9.9655616,98.6336782,,,,,,,,,,ice_cream;dessert,,
7118832556,node,tourism,hotel,Rueangrat Hotel,Rueangrat Hotel,,9.9657598,98.6336152,,,,,,,,"240/10, Ruangrat Road, Ranong, 85000",2,,,
7118833282,node,tourism,hostel,A Day Inn,A Day Inn,อะเดย์ อินน์ ระนอง,9.9647688,98.6339905,+66637898711,,adayinnranong,adayinnranong,adayinnranong,adayinnranong@gmail.com,Mo-Su 07:00-21:00,"204, ถนนเรืองราษฎร์, 85000",,,,
7179452251,node,tourism,guest_house,@ Savika,,,9.9658452,98.6335885,,,,,,,,,,,,
7623517585,node,amenity,restaurant,,Local Restaurant,,9.9802692,98.5518176,,,,,,,,,,asian,,
8096114917,node,tourism,hotel,,,,10.0155463,98.6155095,,,,,,,,,,,,
8153361330,node,amenity,restaurant,,Farm house,,9.9670896,98.6331894,+66944242459;+66872784224,,FarmhouseRanong,farmhouse_ranong,,,,,,international,,
9411479447,node,amenity,cafe,Bannaimong,,,9.9790488,98.6642294,,https://www.facebook.com/bannaimong,https://www.facebook.com/bannaimong,,,,,,,regional;thai,,
9449915279,node,amenity,bar,Just a little Bar,,,9.9684819,98.6335525,,,,,,,Mo-Su 16:00-23:45,,,,,
9449997307,node,amenity,restaurant,Jokdin Restaurant,,,9.9682431,98.6332621,,,,,,,,,,,,
9449998551,node,amenity,cafe,Bass Shop,,,9.9665002,98.6331726,,,,,,,,,,,,
9450008385,node,amenity,restaurant,Ami,,,9.9679668,98.6332044,,,,,,,,,,,,
9450008615,node,amenity,restaurant,BBQ Steakhouse,,,9.9672774,98.6331949,,,,,,,,,,steak,,
9450043827,node,amenity,fast_food,Samlor Burgers,,,9.9683513,98.6335289,,,,,,,,,,,,
9450265164,node,amenity,restaurant,J&T Restaurant,,,9.9648522,98.6336759,,,,,,,,,,chinese,,
9450265354,node,amenity,restaurant,Masaru Sushi,,,9.9660525,98.6332305,,,,,,,,,,,,
9450274668,node,amenity,bar,,Coffee club,,9.9652466,98.6337911,,,,,,,,,,,,
9450295270,node,tourism,guest_house,Dahla House,,,9.9678678,98.6328262,077812959;0836497747,,,,,,,,,,,
9465074595,node,amenity,cafe,Ranong Coffee,,,9.9729004,98.6456017,,,,,,,,,,,,
9678879417,node,amenity,cafe,Farm Outlet,,,9.9672252,98.6332602,,,,,,,,,,,,
10006203117,node,amenity,cafe,,Coffee House,,9.9774322,98.5526018,,,,,,,,,,,,
10164974962,node,tourism,hotel,Daddy Dream Hotel & Residence,,,9.9721594,98.639283,,,,,,,,,,,no,
10699257837,node,amenity,restaurant,Muslim Grill,,,9.9657408,98.6313402,,,,,,,,,,,,
10699348469,node,tourism,hotel,The Iconic Hotel,,,9.9586802,98.6296333,,,,,,,,,,,,
10699655657,node,amenity,cafe,Waffle,,,9.9676831,98.6332359,,,,,,,,,,,,
10699693959,node,amenity,nightclub,@Twin Ranong,,,9.9667788,98.6331977,,,,,,,,,,,,
10699697213,node,amenity,bar,MVP,,,9.9668962,98.6332029,,,,,,,,,,,,
10744784704,node,amenity,restaurant,Krua Chinese,,,9.9594531,98.6426662,,,,,,,,,,chinese,,
10836279805,node,tourism,hostel,,The Caspar,,9.9646881,98.6337954,,,,,,,,,,,,
10836399305,node,amenity,restaurant,,Kho Sushi,,9.9644683,98.6370451,,,,,,,,,,,,
10836417305,node,amenity,restaurant,,Street food,,9.9662645,98.6332892,,,,,,,,,,,,
10862415806,node,amenity,cafe,,,,9.9567471,98.6390782,,,,,,,,,,,,
11281624230,node,amenity,restaurant,ระนองโอชา ชาบูปิ้งย่าง,,,9.9593704,98.6433633,,,,,,,,,,,,
11281709379,node,amenity,cafe,Tanatnan Palace Cafe,,,9.9705319,98.640774,,,,,,,,,,,,
11704389268,node,amenity,food_court,စားသောက်ဆိုင်တန်း,Food Court,,9.9755481,98.5523382,,,,,,,,,,,limited,
11709873150,node,amenity,marketplace,နန္ဒဝန်စျေး,Nandawun Market,,9.9956779,98.5568724,,,,,,,,,,,,
12022747169,node,tourism,hotel,,Yes No Hotel,,9.9116483,98.6312429,,,,,,,,,,,,
12024327869,node,amenity,restaurant,บ้านกาแฟเขานิเวศ์,Khao Niwet Coffee House,,9.9684723,98.6393536,,,,,,,,,,,,
12025621369,node,amenity,restaurant,,Cafe 168,,9.93684,98.6338283,,,,,,,,,,,,
12564902401,node,tourism,hotel,Palmy Home,,,9.9644623,98.6367875,,,,,,,,,,,,
12597857393,node,tourism,guest_house,Montra Guesthouse,,,9.9649241,98.6271864,,,,,,,,,,,,
12597857394,node,amenity,restaurant,Rizki,,,9.9617967,98.6275826,,,,,,,,,,thai,,
12598074891,node,amenity,restaurant,,,,9.9617366,98.6277475,,,,,,,,,,,,
12598126755,node,tourism,viewpoint,,,,9.9657555,98.6375158,,,,,,,,,,,,
12598126759,node,tourism,viewpoint,,,,9.9658737,98.6376984,,,,,,,,,,,,
12671134201,node,amenity,cafe,Cafe Amazon,,,9.9691233,98.633428,,,,,,,,,,,,
12706550001,node,tourism,guest_house,Rattana Resort,,,9.9586769,98.6465968,,,,,,,,,,,,
12712674617,node,leisure,sports_centre,Society Snooker Club,,,9.9616944,98.6292784,,,,,,,,,,,,
12730270501,node,tourism,hotel,Sino Mansion,,,9.9602724,98.6334801,095 269 2494,,,,,,,"28/8, ถนนเรืองราษฎร์, 85000",,,,
12941993803,node,amenity,restaurant,รวยเละ (โกเด้งเจ้าเก่า),RuayRae Restaurant,,9.9640579,98.6341164,+66 81 1241516,,,,,,Mo-Sa 09:30-19:30,,,thai,,
13206301601,node,tourism,hostel,ละมัยอินน์,Lamai Inn,,9.9558047,98.6387476,,,,,,,,,,,,
13206974501,node,amenity,restaurant,ลักกี้ฟูดแอนด์ดริ้ง,LUCKY FOOD AND DRINK,,9.947725,98.598189,,,,,,,,,,thai,,
13307628301,node,amenity,restaurant,,Chill Chill,ชิลล์,9.9653939,98.6344621,+66805593945;+66897335312,,,,,,,,,chinese,,
13307980102,node,amenity,cafe,,,,9.9581275,98.6330611,,,,,,,,,,,,
13308181601,node,amenity,restaurant,,,,9.9661422,98.6439574,,,,,,,,,,,,
13308184101,node,leisure,fitness_centre,,,,9.965501,98.6433143,,,,,,,,,,,,
13310778301,node,amenity,public_bath,,,,9.9585359,98.6503867,,,,,,,,,,,,
13310778303,node,amenity,cafe,Na Nong,,,9.9588038,98.6511388,,,,,,,,,,,,
13310795401,node,amenity,restaurant,คุ้นลิ้น,Kunlin,,9.9589134,98.6508129,,,,,,,,,,regional;thai,,
13311237638,node,amenity,public_bath,,,,9.9583799,98.6512296,,,,,,,,,,,,
13313014101,node,amenity,restaurant,,,,9.9577303,98.6359393,,,,,,,,,,,,
13313080913,node,amenity,cafe,Nice Coffee,,,9.9566263,98.6337974,,,,,,,,,,,no,
13313169001,node,amenity,marketplace,,,,9.9599649,98.6331864,,,,,,,,,,,,
13313467001,node,amenity,restaurant,,,,9.9661448,98.6439609,,,,,,,,,,,,
13315933219,node,amenity,restaurant,รวมตัวหมาล่าทั่ง,Malatang,,9.9596058,98.6378994,,,,,,,,,,,,
13316684001,node,amenity,ice_cream,Melt,,,9.9642897,98.6348251,,,,,,,,,,,,
13318407701,node,amenity,marketplace,,,,9.96246,98.6274552,,,,,,,,,,,,
13318974901,node,shop,massage,,Ranong et Massage,,9.963739,98.6341401,,,,,,,,,,,,
13319148601,node,amenity,restaurant,MB,,,9.9677209,98.6337714,,,,,,,,,,,,
13320524201,node,tourism,information,Tourist Center,,,9.9563083,98.6386941,,,,,,,,,,,,
13323583302,node,tourism,hotel,Greenish,,,9.957224,98.6238192,,,,,,,,,,,,
13432514675,node,tourism,guest_house,D Love,,,9.9530333,98.6225562,+66935769426,,,,,,,,,,,
13432528772,node,amenity,restaurant,,,,9.9615039,98.6238132,,,,,,,,,,,,
13432530192,node,amenity,restaurant,,,,9.9615041,98.6235249,,,,,,,,,,,,
13432535213,node,amenity,restaurant,,,,9.9591655,98.6292883,,,,,,,,,,,,
13432535830,node,amenity,restaurant,,,,9.9611301,98.6244661,,,,,,,,,,,,
13432546856,node,amenity,ice_cream,Mixue,,,9.9592833,98.625542,,,,,,,,,,,,
13432552528,node,amenity,restaurant,,,,9.9566257,98.6219815,,,,,,,,,,,,
13432605912,node,amenity,fast_food,KFC,,,9.9593783,98.6256109,,,,,,,,,,,,
13494964488,node,amenity,cafe,AGUST Slow Brew,,,9.9748645,98.6385064,+66 61 335 4668,,https://www.facebook.com/profile.php?id=61585345993221,,,topsecretmadman@gmail.com,Mo-Sa 08:00-16:00,"7/5, ถนนผาดาด, Khao Niwet, Mueang Ranong, Ranong, 85000",,coffee_shop,,
386880158,way,leisure,golf_course,Kawthaung Golf Course,,,,,,,,,,,,,,,,
461882921,way,leisure,sports_centre,,,,,,,,,,,,,,,,,
556310181,way,amenity,marketplace,ตลาดภูมิชนก,Poomchanok Market,ตลาดภูมิชนก,,,,,,,,,,"Ranong, 85000",,,,
761931780,way,tourism,attraction,พระราชวังรัตนรังสรรค์,Rattana Rangsarn Throne Hall,พระราชวังรัตนรังสรรค์,,,,,,,,,,,,,,
761945599,way,amenity,marketplace,Ranong Old Market,,,,,,,,,,,,,,,,
1026586381,way,tourism,hotel,Momda Resort @ Rayong,,,,,66645407065,,,,,,,,,,,
1026586382,way,tourism,hotel,The  b Ranong Hotel,,,,,,,,,,,,,,,,
1026586384,way,amenity,marketplace,,Market,,,,,,,,,,,,,,,
1026586386,way,tourism,guest_house,Blue Monkey,,,,,,,,,,,,,,,,
1026586387,way,tourism,hotel,Sook Hotel,,,,,,,,,,,,,,,,
1026586388,way,amenity,bar,B-bar,,,,,,,,,,,,,,,,
1026586389,way,amenity,bar,The B Warehouse Bar,,,,,,,,,,,,,,,,
1026586390,way,tourism,hotel,Rattana Sin Hotel,,,,,,,,,,,,,,,,
1026586392,way,shop,massage,Sook Sabai Massage,Nine-Five Thai Massage,,,,0855465539,,95Thai_massage,,,,Mo-Su 11:00-22:00,ถนนเรืองราษฎร์,,,,
1026586395,way,tourism,hotel,Petch Ranong @ Town,,,,,66919322324,,,,,,,,,,,
1026586398,way,amenity,fast_food,5 Star Chicken,,,,,,,,,,,,,,,,
1026586404,way,tourism,hotel,Farmhouse Hotel,,,,,,,,,,,,,,,,
1026587231,way,tourism,hotel,Ranong Boutique Hotel,,,,,,,,,,,,,,,,
1148137151,way,tourism,hotel,The Galla Hotel,,,,,+66 936954746,,,,,,,,,,,
1148139791,way,tourism,hotel,Tinidee Hotel,,,,,,,,,,,,,,,,
1148139803,way,amenity,marketplace,,,,,,,,,,,,,,,,,
1148139808,way,amenity,marketplace,,,,,,,,,,,,,,,,,
1155381935,way,leisure,resort,Daranee Resort,,,,,,,,,,,,,,,,
1217570456,way,tourism,hotel,Tanatnan Palace Hotel,,,,,,,,,,,,,,,,
1217782217,way,leisure,resort,,,,,,,,,,,,,,,,,
1424557213,way,tourism,attraction,ศาลหลักเมืองระนอง,City Pillar Shrine,,,,,,,,,,,"Khao Niwet, Mueang Ranong, Ranong, 85000",,,,
1424557216,way,shop,massage,เจ้าเรือนสปา,Chao Ruean Spa,,,,+66 77 812 524,,,,,,Mo-Fr 09:00-20:00; Sa-So 10:00-20:00,"Khao Niwet, Mueang Ranong, Ranong, 85000",,,,
