osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
2470188275,node,amenity,restaurant,Ms. Tang,,,17.3962442,104.8036903,,,,,,,,,,,,
2470188276,node,amenity,restaurant,Phamxay Restaurant,,,17.3919892,104.8041097,,,,,,,,,,,,
2470188278,node,amenity,restaurant,,,,17.3921903,104.8042062,,,,,,,,,,,,
2470188286,node,amenity,restaurant,,,,17.3952056,104.8031775,,,,,,,,,,,,
2470188288,node,amenity,internet_cafe,,,,17.395539,104.8042705,,,,,,,,,,,,
2470188289,node,amenity,internet_cafe,,,,17.395829,104.8040949,,,,,,,,,,,,
2470188307,node,amenity,bar,SmilePub Karaoke,,,17.3931129,104.8038966,,,,,,,,,,,,
2470188308,node,amenity,restaurant,SmileBoat,,,17.3929796,104.8039373,,,,,,,,,,,,
2470188309,node,amenity,restaurant,Soukmany Restaurant,,,17.3963679,104.8040061,,,,,,,,,,,,
2470188311,node,amenity,restaurant,Vanthiu Restaurant,,,17.3956905,104.8041567,,,,,,,,,,,,
2535384960,node,amenity,restaurant,Hot-Pot,,,17.4009384,104.8160487,,,,,,,,,,,,
2621712847,node,amenity,marketplace,Fresh Market,,,17.3994083,104.820282,,,,,,,,,,,,
2621712848,node,amenity,marketplace,Fresh Market,,,17.4003391,104.8234177,,,,,,,,,,,,
2623000038,node,tourism,guest_house,Khammouane Inter Guest House,,,17.3961935,104.8072404,,,,,,,,,,,,
2623123911,node,tourism,guest_house,HOTEL,Dalaphone Hotel,,17.3564739,104.882019,02099448809,,,,,,,,,,,
2660575811,node,tourism,guest_house,Samy's Guesthouse,,,17.405218,104.8349911,,,,,,,24/7,,,,,
2660869166,node,tourism,guest_house,Phone Padith Guesthouse,,,17.3994321,104.8053189,,,,,,,,,,,,
2791090704,node,amenity,restaurant,Phoxay Fussion,,,17.3857435,104.8094347,,,,,,,,,,,,
2791090708,node,amenity,restaurant,Xokxay Fussion,,,17.3836669,104.8100297,,,,,,,,,,,,
2792711278,node,tourism,hotel,Mindy-J,,,17.3962491,104.8250789,+856 20 5895 8885,,,,,,,Nongbouakham Rd,,,,
2792711345,node,tourism,guest_house,Yamtong Thakhek,,,17.4020292,104.8193118,,,,,,,,,,,,
2792711376,node,amenity,restaurant,Grilled Ducks + Porck,,,17.4000609,104.8163068,,,,,,,,,,,,
2792711524,node,tourism,guest_house,Phoukanna,,,17.4021284,104.8096078,,,,,,,,,,,,
2792711527,node,tourism,guest_house,Daokhame,,,17.4014058,104.8086896,,,,,,,,,,,,
2792711532,node,tourism,hotel,Xayluedy,,,17.4009844,104.8076114,,,,,,,,,,,,
2792711537,node,tourism,guest_house,Thakhek Mai,,,17.4005582,104.8066048,,,,,,,,,,,,
2792711632,node,tourism,guest_house,Phonepadit,,,17.3999696,104.805117,,,,,,,,,,,,
2792775025,node,amenity,restaurant,Orlasone,,,17.3997719,104.8024277,,,,,,,,,,,,
2792775068,node,amenity,restaurant,Kesone,,,17.3965891,104.8046136,,,,,,,,,,,,
2792775086,node,amenity,restaurant,Phonepadit,,,17.389714,104.8047751,,,,,,,,,,,,
2792775243,node,amenity,restaurant,Rua Xe,,,17.3991615,104.8173545,,,,,,,,,,,,
2792775271,node,amenity,restaurant,Ms Tounta,,,17.4017555,104.8131316,,,,,,,,,,,,
2792775296,node,amenity,restaurant,Noknoy,,,17.3992003,104.8092541,,,,,,,,,,,,
2792775300,node,amenity,restaurant,Mekong,,,17.3966053,104.8027074,,,,,,,,,,,,
2792775302,node,tourism,hotel,Souksomboun Hotel,,,17.3979458,104.8023696,,,,,,,,,,,,
2792775305,node,amenity,restaurant,Ms Soukan Grilled Duck,,,17.4001132,104.8010389,,,,,,,,,,,,
3215435195,node,tourism,guest_house,Mavinanh Guesthouse,,,17.4080141,104.8328453,,,,,,,,,,,,
3303639061,node,tourism,hotel,Villa Thakhek,,,17.397474,104.82579,+856 20 5593 4224,,Villa Thakhek,,,,,,,,,
3476223547,node,tourism,hotel,Fortune River View Hotel,,,17.3824346,104.7941071,,,,,,,,,,,,
3476223568,node,tourism,hotel,Pimsiri Hotel,,,17.3847109,104.7929093,+66866642995,https://pantip.com/topic/32205412,,,,pimsiri345@hotmail.com,Mo-Su 07:00-22:00,"22/55, ซอยพิมพ์ศิริ, เมือง, นครพนม, 48000",,,,
3476224117,node,tourism,hotel,The River Hotel,The River Hotel,,17.3761856,104.7942321,,,,,,,,"35/9, ถนนเลี่ยงเมืองนครพนม, 48000",,,,
3476227945,node,tourism,hotel,Fortune View Khong Hotel,,,17.3871694,104.7935178,,,,,,,,,,,,
3476230639,node,tourism,hotel,Rabphorn Inn,,,17.3903613,104.7914659,,,,,,,,,,,,
3476241831,node,tourism,hotel,Baan Rim Khong Hotel,,,17.4349723,104.7589227,,,,,,,,,,,,
3476245891,node,tourism,hotel,Dalha Renovtel Hotel,,,17.4103968,104.7807398,,,,,,,,,,,,
3476247000,node,tourism,hotel,Kankrao Place Hotel,,,17.4106937,104.7787415,,,,,,,,,,,,
3476248081,node,tourism,hotel,KS Mansion Hotel,,,17.4094242,104.7804421,,,,,,,,,,,,
3476251021,node,tourism,hotel,The Room Hotel,,,17.4178955,104.7771885,,,,,,,,,,,,
3476252281,node,tourism,hotel,The P Hometel,,,17.4035453,104.7879496,,,,,,,,,,,,
3476255205,node,tourism,hotel,Sixty-nine Resort,,,17.4383655,104.754312,,,,,,,,,,,,
3476262957,node,tourism,hotel,Siamgrand Hotel,,,17.4263125,104.7652822,,,,,,,,,,,,
3476266227,node,tourism,hotel,Pla Waan Hotel,,,17.411118,104.7815581,,,,,,,,,,,,
3476268716,node,tourism,hotel,I Hotel,,,17.3579125,104.7893752,,,,,,,,,,,,
3476274463,node,tourism,hotel,Pak Ping Ing Khong Hotel,,,17.4324748,104.7607385,,,,,,,,,,,,
3476276019,node,tourism,hotel,Khongpumork Hometel,,,17.4228014,104.7753405,,,,,,,,,,,,
3500688079,node,amenity,restaurant,Sabaidee Thakhek,,,17.3945831,104.8033462,,,,,,,,,,,,
3874569876,node,amenity,restaurant,Khop Chai Deu,,,17.3953352,104.8043257,,,,,,,,,,,,
3874569883,node,amenity,restaurant,Vegetarian House Cafe,Vegetarian House Cafe,,17.3997057,104.8022299,02055722229,https://www.facebook.com/minavegan.thakhek,https://www.facebook.com/minavegan.thakhek,,,,Su-Sa 08:00-21:00,,,,,
3963214904,node,tourism,guest_house,Song Lao Guesthouse,,,17.4059046,104.8102363,,,,,,,,,,,,
3963776229,node,amenity,restaurant,Song Fang Khong,,,17.3950734,104.8046041,,,,,,,,,,,,
4059892475,node,tourism,viewpoint,,,,17.4299753,104.865995,,,,,,,,,,,,
4155914689,node,tourism,attraction,Indochina Market 2545,,,17.4014771,104.7888695,,,,,,,,,,,,
4197293874,node,amenity,cafe,la parisian cafe,,,17.397826,104.8127779,,,,,,,,,,,,
4210402885,node,tourism,hotel,,,,17.4140145,104.7786652,,,,,,,,,,,,
4254280195,node,amenity,restaurant,ເຝີປູ່ເຊີນ ໝີ່ເປັດ,,,17.3940529,104.8053347,,,,,,,,,,,,
4406925893,node,amenity,restaurant,ຮ້ານສົບຍາວ,Khua Mama,,17.3975133,104.8022146,+8562055558883,,,,,,,,,,,
4455210389,node,tourism,hotel,,Ban saomot,,17.4156828,104.7915273,,,,,,,,,,,,
4490414889,node,amenity,restaurant,,Local Rice Food,,17.4057555,104.8350647,,,,,,,,,,,,
4491646889,node,amenity,restaurant,,Lebleu Cafe,,17.4014614,104.8161735,,,,,,,Mo-Su 09:00-21:00,,,asian;bavarian;breakfast,,
4506318689,node,tourism,hotel,,Xaychalern guesthouse,,17.4023368,104.8368327,,,,,,,,,,,,
4585024299,node,amenity,restaurant,Le Bouton D'or Restaurant,,,17.3957286,104.8028487,,,,,,,,,,,,
4611450591,node,tourism,viewpoint,ตลาดอินโดจีนนครพนม,,ตลาดอินโดจีนนครพนม,17.4016622,104.789163,,,,,,,,,,,,
4658298696,node,tourism,guest_house,,Seepaserd,,17.4177362,104.8122176,,,,,,,,,,,,
4658307798,node,tourism,hotel,,Phouchang Hotel,,17.4438473,104.7882395,,,,,,,,,,,,
4658320090,node,tourism,hotel,,,,17.4290195,104.8091773,,,,,,,,,,,,
4672078789,node,tourism,guest_house,,Sengboukham Guesthouse,,17.4031109,104.8334942,02056643990,,,,,,,,,,,
4683189593,node,amenity,marketplace,,Night Market,,17.3948857,104.8037166,,,,,,,Mo-Su 17:00-22:00,,,,,
4695064310,node,amenity,restaurant,,Lao style,,17.3947927,104.8040007,,,,,,,,,,lao,,
4723988111,node,tourism,hostel,KFG guesthouse,,,17.3948694,104.8042257,,,,,,,,,,,,
4750928524,node,tourism,hotel,,Former president souphanouvong's house,,17.3882657,104.8053577,,,,,,,,,,,,
4779013023,node,amenity,restaurant,,six friends stall,,17.3950805,104.8041418,,,,,,,Mo-Su 18:00-21:00,,,coffee_shop;ice_cream;lao;local;noodles,,
4807407828,node,tourism,viewpoint,,Sinouk Café,,17.3947066,104.8031894,,,,,,,,,,,,
4885198922,node,amenity,cafe,,Cafe Amazon,,17.4272885,104.8099647,,,,,,,,,,,,
4915985523,node,tourism,guest_house,,Somjay Hotel,,17.3822457,104.8399788,,,,,,,,,,,,
4919461458,node,amenity,restaurant,Le Bleu Café,,,17.4013049,104.8161713,,,,,,,,,,,,
4965511022,node,amenity,restaurant,,Patalaï,,17.3955239,104.8033165,,,,,,,,,,pizza,,
5164232723,node,amenity,bar,,ກາແວ່,,17.4022515,104.836229,,,,,,,,,,,,
5180189222,node,tourism,hotel,,Inthira Thakhek Hotel,,17.3952232,104.8043823,,,,,,,,,,,,
5195939422,node,amenity,restaurant,,,,17.4879456,104.7526172,,,,,,,,,,,,
5273358321,node,amenity,fast_food,,,,17.3959029,104.8069882,,,,,,,,,,lao,,
5276509121,node,amenity,marketplace,,Night market,,17.3981525,104.8024236,,,,,,,,,,,,
5289759123,node,shop,massage,,,,17.4044337,104.8362923,,,,,,,,,,,,
5295016224,node,tourism,guest_house,K.G.B. Guesthouse,K.G.B. Guesthouse,,17.3949035,104.8043507,,,,,,,,,,,,
5301488421,node,amenity,restaurant,,,,17.3992827,104.7783693,,,,,,,,,,,,
5330314522,node,tourism,viewpoint,,,,17.4170549,104.7876726,,,,,,,,,,,,
5336799821,node,amenity,restaurant,Six Friends Restaurant,Six Friends,,17.3944028,104.8038603,,,,,,,Mo-Su 17:30-22:00,,,street_food,,
5409100121,node,amenity,restaurant,Vegetarian restaurant ahaan jai,,,17.4020163,104.7871697,,,,,,,,,,asian,,
5468517221,node,tourism,attraction,Paseum Cave - Tham Pa Sueam,Paseum Cave -Tham Pa Sueam,,17.4716893,104.8566686,,,,,,,,,,,,
5476286542,node,amenity,restaurant,,Ghakkawan restaurant,,17.3951498,104.8039419,,,,,,,,,,noodle,,
5477117322,node,tourism,hotel,,Dongsay hotel,,17.4029821,104.8067855,,,,,,,,,,,,
5478242321,node,tourism,guest_house,,Souk Pa Suerth Hotel,,17.4028787,104.8377045,,,,,,,,,,,,
5522453692,node,tourism,hotel,Chic Chidkong Hotel,,,17.3994855,104.7898696,,,,,,,,,3,,,Chic Chidkong Hotel
5533849530,node,amenity,restaurant,Soukjai Cafe,Soukjai,,17.3961372,104.80398,,,,,,,,,,asian,,
5544525123,node,tourism,hotel,,Dongsay Hotel,,17.4035853,104.8062653,,,,,,,,,,,,
5544525124,node,amenity,restaurant,,beer garden and cheap food,,17.4020593,104.8094847,,,,,,,,,,,,
5591936422,node,tourism,attraction,,Naga Stairs,,17.3971132,104.8022224,,,,,,,,,,,,
5606876825,node,tourism,hotel,,,,17.409751,104.8285981,,,,,,,,,,,,
5658595925,node,tourism,hostel,,KGB2 Guesthouse,,17.402802,104.8350978,,,,,,,,,,,,
5660772852,node,amenity,biergarten,,,,17.3980876,104.802059,,,,,,,,,,,,
5689767322,node,amenity,restaurant,,,,17.3936296,104.8037097,+856 20 55552424,,,,,,,Singapore Road,,chicken;grill;lao;asian,,
5705026221,node,tourism,attraction,,Swimmingpool 20.000 Kip,,17.3826428,104.8266516,03091488668,,,,,,Mo-Su 06:00-21:00,,,,,
5744403621,node,amenity,restaurant,,Noodle restaurant,,17.4212344,104.8423379,,,,,,,,,,,,
5813034655,node,amenity,cafe,,Le Landmark Cafe,,17.3993457,104.7900958,,,,,,,,,,,,
5893808285,node,amenity,cafe,,Cafe Amazon,,17.399252,104.8168803,,,,,,,,,,,,
5961471587,node,amenity,restaurant,,My Mint Beer Garden,,17.4150286,104.8082903,,,,,,,,,,,,
5963373987,node,tourism,apartment,,T,,17.3824772,104.841133,,,,,,,,,,,,
5963373988,node,tourism,apartment,,T,,17.3807196,104.8109749,,,,,,,,,,,,
5963373989,node,tourism,apartment,,T,,17.3852006,104.836102,,,,,,,,,,,,
5963373990,node,tourism,apartment,,T,,17.4109183,104.8309918,,,,,,,,,,,,
6033165485,node,tourism,hostel,La Casa,,,17.3944232,104.8043509,+8562096051688,,,,,casathakhek@gmail.com,,"Ban Thakhek Khan, Thakhek, 12000",,,,
6066597585,node,shop,beverages,,ເຮືອນ ພົຈວ ອຸ່ນຫຼ້າ,,17.4265574,104.8117433,,,,,,,,,,,,
6101678286,node,amenity,restaurant,,Zor Champa Restaurant,,17.3952481,104.8047132,+856 20 22 271 122,,,,,,,,,tea;chicken;crepe;burger;noodles;thai;lao;breakfast;coffee_shop;curry,,
6169462286,node,tourism,hostel,Bike&Bed,Bike&Bed,,17.3931191,104.8043549,+856 20 91710957,,,,,danu.onkaew@gmail.com,Mo-Su 07:00-22:00,"355, Singapore Road, 12000",,,,Pingpong
6172759218,node,tourism,motel,,,,17.3655431,104.7910574,,,,,,,,,,,,
6172759761,node,tourism,motel,,,,17.3704248,104.7906551,,,,,,,,,,,,
6172761987,node,tourism,motel,,,,17.3677881,104.7921732,,,,,,,,,,,,
6172766424,node,tourism,motel,,,,17.3628551,104.7913605,,,,,,,,,,,,
6172767392,node,tourism,motel,,,,17.3605101,104.7894722,,,,,,,,,,,,
6172767395,node,tourism,motel,,,,17.3597805,104.7891396,,,,,,,,,,,,
6176272971,node,amenity,marketplace,,,,17.4007928,104.783271,,,,,,,,,,,,
6236698279,node,amenity,restaurant,,Shabu,,17.3999955,104.7864483,,,,,,,,,,,,
6236698280,node,amenity,restaurant,,,,17.398822,104.787029,,,,,,,,,,,,
6269297785,node,tourism,guest_house,Xanida Guesthouse,Xanida Guesthouse,,17.4086016,104.8189187,+856 20 23498989,,,,,,,,,,,
6278872785,node,amenity,restaurant,Say Hi,Say Hi,,17.3981339,104.8142693,,,,,,,,,,lao;international,,
6309647889,node,tourism,guest_house,,Wiang Inn,,17.3993287,104.7838642,,,,,,,,,,,,
6312045087,node,tourism,hotel,Xoksaysub Hotel,Xoksaysub Hotel,,17.3947154,104.8116122,+856 51 251456,,,,,,24/7,,,,,
6325532186,node,tourism,hotel,Seng Dao Guesthouse,,,17.3883099,104.8337518,,,,,,,,,,,,
6439856185,node,amenity,restaurant,,Sam Phee Nong Khaopeak,ข้าวเปียกสามพี่น้อง,17.3966053,104.811927,,,,,,,,,,lao,,
6469539185,node,tourism,guest_house,,KGB2 guesthouse,,17.4029136,104.835179,,,,,,,,,,,,
6881381281,node,tourism,hostel,Naga Hostel & Café,,,17.3969112,104.8055879,,,,,,,,"08, Thanunokeo, Thakhek, 12000",,,,
6897897785,node,tourism,viewpoint,,the Great Wall,,17.4566396,104.7756433,,,,,,,,,,,,
6917917626,node,tourism,hotel,Mekong Heritage Hotel Nakhonphanom,,,17.376891,104.7937964,042511189,,,,,mekongheritagehotel.sales@gmail.com,,"35/5, NakhonPhanom-TardPhanom Road, Nai Mueang Nakhon Phanom, Mueang NakhonPhanom, NakhonPhanom, 48000",,,,
6966288904,node,tourism,guest_house,,,,17.3967277,104.8158443,,,,,,,,,,,,
7046652087,node,amenity,restaurant,,Breakfast by Bike&Bed,,17.393104,104.8043658,+8562091710957,,,,,,Mo-Su 07:30-11:00,Singapore Road,,breakfast;coffee_shop,,
7089986285,node,tourism,hostel,,NamDone Homestay - ນໍ້ຳໂດນໂຮມສະເຕ,,17.4782738,104.7619725,008562022494645,,,,,,24/7,,,,,
7090355485,node,tourism,attraction,,Ho Chi Minh’s House (Nha Bac Ho),,17.3749834,104.7616219,,,,,,,,,,,,
7117213285,node,amenity,restaurant,Shongtang Khong Restaurant,Shongtang Khong Restaurant,,17.3951094,104.803802,020 2227 1122,,,,,,,,,thai;lao,,
7129314449,node,tourism,guest_house,Xaiphoupet,,,17.3628412,104.8070763,,,,,,,,,,,,
7138643765,node,tourism,hotel,Porpiang Hotel,,,17.4038424,104.7843912,,,,,,,,,,,,
7144705154,node,amenity,restaurant,999 restaurant,,,17.3981791,104.8133526,,,,,,,,,,,,
7157869587,node,amenity,fast_food,,6 friends restaurant,,17.3944336,104.8038489,,,,,,,,,,asian,,
7187457597,node,tourism,hotel,Porpiang Hotel,,,17.4036808,104.7842168,,,,,,,,,,,,
7265936430,node,amenity,cafe,sosang,,,17.352102,104.7879223,,,,,,,Mo-Sa 08:00-19:00,"147, ชยางกูร, ท่าค้อ, 48000",,,,
7265936431,node,amenity,restaurant,ร้านรัตน์รุ่งเรือง,,,17.3520995,104.7878847,,,,,,,Mo-Su 06:00-19:00,"147, ชยางกูร, ท่าค้อ, 48000",,thai,,
7294421785,node,tourism,hotel,,Ba'mi hostel thakhek,,17.3955356,104.8042201,,,,,,,,,,,,
7626123286,node,tourism,guest_house,,Lao Home Guesthouse,,17.3930952,104.8041789,,,,,,,,,,,,
8390206010,node,shop,massage,Relax Massage & Spa,,,17.3946625,104.8035361,,,,,,,,,,,,
9979247675,node,tourism,museum,MAG UXO Visitor Centre,,,17.3953274,104.803125,,,,,,,Mo-Su 11:00-19:00,,,,,Mines Advisory Group
10136599217,node,amenity,cafe,,Room cafe,,17.4011057,104.8159775,,,,,,,Mo-Su 09:00-21:00,,,,,
10235093627,node,amenity,cafe,YO'n'KO,,,17.3978617,104.8021201,,,,,,,Mo-Su 07:30-20:00,,,,,
10285446809,node,tourism,hotel,,Aya Aiyara Riverine,,17.4156152,104.7787438,,,,,,,,"23/1, ถนนเทศาประดิษฐ์, 48000",,,,
10285446810,node,amenity,cafe,,mamint cafe,,17.3948712,104.7898647,,,,,,,Mo-Su 08:00-18:00,"ถนนราชวงศ์, 48000",,breakfast;cake;coffee_shop,,
10290948709,node,amenity,cafe,,SK workspace coffee,,17.4033683,104.7746552,,,,,,,,"ซอยข้างเรือนจำ, 48000",,coffee_shop,,
10290948809,node,amenity,cafe,,Baanitsara,,17.3743664,104.7930577,,,,,,,Mo-Su 11:00-17:00,"ถนนชยางกูร, 48000",,,,
10547924109,node,tourism,hotel,Srithep Hotel,,,17.3982121,104.789185,,,,,,,,,,,,
10547924209,node,tourism,hotel,Grand Hôtel,,,17.4006183,104.7883069,042 513788,,,,,,,"210, ถนน ศรีเทพ",,,,
10701328907,node,amenity,bar,,De Cafe Food & Drink Happiness Bar,,17.3929227,104.7758203,,,,,,,Mo-Su 17:00-00:00,48000,,,,
10701348207,node,amenity,cafe,,Alyn's Café - Coffee & Homebake,,17.4097923,104.7831072,,,,,,,Mo-Su 07:00-16:00,48000,,,,
10701348606,node,amenity,cafe,,Coffee De²,,17.407153,104.7835061,,,,,,,Mo-Su 08:00-16:00,48000,,,,
10724995905,node,amenity,cafe,,Termsuk Coffee House,,17.4074625,104.7843285,,,,,,,Mo-Sa 09:00-17:00,48000,,,,
10724996005,node,amenity,cafe,,Café de Kong,,17.4288335,104.7687476,,,,,,,Mo-Su 09:00-18:00,48000,,,,
10733966005,node,tourism,guest_house,,Nongpa Lakxee restaurant,,17.4165572,104.8318828,,,,,,,,,,,,
10736741305,node,tourism,guest_house,,Nongpa Lakxee,,17.4165067,104.8318473,,,,,,,,,,,,
10747658294,node,amenity,restaurant,Nongpa Lakxee restaurant,,,17.4175745,104.8289996,,,,,,,,,,regional;asian,,
10975888405,node,amenity,cafe,,Trust Café,,17.4168414,104.7744359,,,,,,,,48000,,,,
10975888406,node,amenity,fast_food,,A Moment,,17.3934842,104.7901526,,,,,,,,"ซอยพินิจรังสรรค์, 48000",,korean,,
11066280372,node,tourism,hostel,Bamboo Hostel,,,17.3995806,104.8022918,+856 20 58 382 226,https://www.facebook.com/profile.php?id=100087561529056&mibextid=ZbWKwL,https://www.facebook.com/profile.php?id=100087561529056&mibextid=ZbWKwL,,,bamboothakhek@gmail.com,,,,,,
11357794669,node,amenity,cafe,,DARK.cafe @Nakhon Phanom,,17.4127029,104.776346,,,,,,,Mo-Su 08:30-17:30,"ถนนกลางเมือง, 48000",,,,
11357794670,node,amenity,cafe,,Chewa Cafe by SK SRoikham,,17.4338257,104.7618775,,,,,,,Mo-Su 09:00-18:00,"ถนนสุนทรวิจิตร, 48000",,,,
11475674169,node,tourism,guest_house,,Nongpa Lakxee guest house,,17.4158918,104.8325536,,,,,,,,,,,,
11476023669,node,tourism,guest_house,,Nongpa Lakxee,,17.4172182,104.8264875,,,,,,,,,,,,
11516038969,node,tourism,museum,อนุสรณ์สถานประธานโฮจิมินห์,Hồ Chí Minh Museum,,17.3765222,104.7578264,,,,,,,,"Nong Yat, Mueang Nakhon Phanom, Nakhon Phanom, 48000",,,,
11537064869,node,shop,massage,,prostitution street,,17.4021269,104.8358383,,,,,,,,,,,,
11557670244,node,amenity,restaurant,Lunar Bistro,,,17.3535455,104.7733216,,,,,,,,,,,,
11558059572,node,amenity,restaurant,Dao Ruang,,,17.4113677,104.7814972,,,,,,,,,,,,
11558072976,node,amenity,cafe,Chao Doi,,,17.3981733,104.7890382,,,,,,,,,,coffee_shop,,
11664099207,node,tourism,hostel,Stay hostel,,,17.3942227,104.8047854,,,,,,,,,,,,
11821255572,node,amenity,cafe,,Rok Coffee,,17.397711,104.8124211,,,,,,,,,,,,
12042748869,node,amenity,cafe,Little Home,,,17.4043902,104.785722,,,,,,,Mo-Su 10:00-18:00,,,,,
12047494469,node,tourism,hotel,U Home Hotel,,,17.4023728,104.7747251,,,UHOMEHOTEL,,,,,,,,,
12145856197,node,tourism,hotel,Vannida Hotel,,,17.3956715,104.824742,,,,,,,,,,,,
12401673046,node,tourism,hotel,Domea Thakhek | Urban Glamping,,,17.3950293,104.8059089,+8562092136626,https://www.facebook.com/profile.php?id=61570224267987,https://www.facebook.com/profile.php?id=61570224267987,,,domeathakhek@gmail.com,,"City Center, Thakhek, 12000",,,,
12440349401,node,amenity,cafe,,Boon Home Café,,17.3896557,104.7655258,,,,,,,Mo-Su 08:00-17:00,,,,,
12517388391,node,tourism,hotel,Pimsiri Hotel,,,17.3848127,104.7926458,+66866642995,,,,,pimsiri345@hotmail.com,,"22/55, ถนนชยางกูร, ในเมือง, เมือง, นครพนม, 48000",,,,
12570735664,node,amenity,restaurant,ร้านหม่าล่าอีสาน,,,17.3913673,104.7902781,,,,,,,12:00-22:00,"74 ถนน พินิจรังสรรค์, ในเมือง, เมืองนครพนม, นครพนม, 48000",,thai;chinese,,
12645496800,node,amenity,restaurant,ก๋วยเตี๋ยวเนื้อต้นโพธิ์,Ton Pho Beef Noodle,,17.3955895,104.785723,+66 84 512 4422,,https://www.facebook.com/profile.php?id=100063578803420,,,,07:00-15:30; We off,"521/2, ถนนอภิบาลบัญชา, ในเมือง, เมืองนครพนม, นครพนม, 48000",,noodle,,
12695579601,node,tourism,viewpoint,ທັດສະນະ,A beautiful view of the city from the cliff,,17.4110761,104.8319054,,,,,,,,,,,,
12803454101,node,tourism,hotel,SIRI Regent Hotel,,,17.375076,104.7940386,,https://web.facebook.com/siriregenthotel,siriregenthotel,,,,,"37, ถนนเลี่ยงเมืองนครพนม, 48000",,,,
12803456101,node,amenity,cafe,Nakhon Cafe @ Nakhon Phanom,,,17.3580377,104.7891108,,,,,,,Mo-Su 07:00-16:00,48000,,,,
12813189501,node,amenity,cafe,Punthai Coffee,,,17.399927,104.7845051,062-5971403,,,,,,Mo-Su 06:00-18:00,,,cake;coffee_shop;sandwich,,
12827631601,node,amenity,cafe,Jamjuree Caffee,,,17.3795068,104.7944534,,,,,,,Mo-Su 11:00-20:00,,,cake;coffee_shop,,
13025897001,node,amenity,restaurant,,,,17.3968628,104.8053754,,,,,,,,,,vietnamese,,
13154569201,node,tourism,hotel,,,,17.4044028,104.835976,,,,,,,,,,,,
13251304635,node,tourism,viewpoint,จุดถ่ายรูปพระอาทิตย์ตกริมโขง,Mekong Sunset Photo Viewpoint,,17.3888916,104.7938814,,,,,,,,,,,,
13264229922,node,tourism,museum,บ้านลุงโฮจิมินห์,Hồ Chí Minh’s House,,17.3745631,104.7613453,,,,,,,Mo-Su 08:00-18:00,"48, Nong Yat, Mueang Nakhon Phanom, Nakhon Phanom, 48000",,,,
13264278224,node,amenity,marketplace,,Night Market,,17.404021,104.7877429,,,,,,,Fr-Su 17:00-22:00,"Nai Mueang, Mueang Nakhon Phanom, Nakhon Phanom, 48000",,,,
13361497208,node,amenity,restaurant,Small Restaurant,,,17.3986879,104.8158435,,,,,,,,,,,,
13363203971,node,amenity,restaurant,ຫຼ້ານ້ອຍຟູດແອນຄ໊ອບປີ່,Larnoy Food & Coffee,,17.3950905,104.8239932,02059099951,,,,,,Mo-Su 08:00-20:00,,,,,
13366198080,node,amenity,restaurant,ຮ້ານ ອາຫານຕາມສັ່ງ ຂ້າງໂຮງແຮມວັນນິດາ,,,17.3955068,104.8251922,020 99 388 881,,,,,,,,,,,
13368290103,node,amenity,cafe,คาเฟ่ อเมซอน,Café Amazon,คาเฟ่ อเมซอน,17.375438,104.7943373,,,,,,,,,,coffee_shop,,
