Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
34,Innlandet,3403,Hamar,Hamar Kommune,970540008,https://www.hamar.kommune.no/,postmottak@hamar.kommune.no,62 56 30 00,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar bibliotek,,https://hamarbibliotek.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar bispedømme,976997521,https://kirken.no/hamar,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar fengsel,,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar katedralskole,974628367,https://hamarkatedralskole.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar kulturhus,,https://hamar.kommune.no/kulturhus,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar sykehus - Sykehuset Innlandet,,https://sykehuset-innlandet.no/hamar,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hamarregionen Utvikling AS,985221569,https://hamarregionen.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hedmark Fylkeskraft AS,986762523,,,62 54 40 00,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hedmarken Brannvesen IKS,932088371,https://hedmarken-brannvesen.no,postmottak@hedmarken-brannvesen.no,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hedmarken brannvesen,,https://hedmarkenbrann.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Hedmarken tingrett,,https://domstol.no/hedmarken,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Helse Sør-øst RHF,991324968,https://www.helse-sorost.no,postmottak@helse-sorost.no,62 58 55 00,Nasjonal,Ikke testet,,
34,Innlandet,3403,Hamar,Høgskolen i Innlandet,918043701,https://inn.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet Fylkeskommune,920717152,,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet Revisjon IKS,977205266,https://telemarkfylke.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet fylkesbibliotek,,https://innlandetfylke.no/fylkesbibliotek,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet fylkeskommune tilskudd,,https://innlandetfylke.no/tilskudd,,,Nasjonal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet idrettskrets,971274751,https://innlandetidrettskrets.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandstrafikk,974628430,https://innlandstrafikk.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Innovasjon Norge region Innlandet,,https://innovasjonnorge.no/innlandet,,,Nasjonal,Ikke testet,,
34,Innlandet,3403,Hamar,Krisesenter Innlandet IKS,,https://krisesenterfri.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,NAV Hjelpemiddelsentral Innlandet,,https://nav.no/hjelpemidler/innlandet,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Oppland Fylkeskraft AS,991451331,,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Sirkula IKS,916923082,https://www.sirkula.no,post@sirkula.no,62 54 37 00,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Stiftelsen Domkirkeodden,962388663,,,62 54 27 00,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Storhamar videregående skole,974628375,https://storhamar.vgs.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Tannhelsetjenesten Innlandet,974628456,https://tannhelse.innlandetfylke.no,,,Lokal,Ikke testet,,
34,Innlandet,3403,Hamar,Teater Innlandet AS,995489686,,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Fagernes Lufthavn Leirin,,https://fagerneslufthavn.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Fåberg Fjellstyre,889844302,,faberg@fjellstyrene.no,61 27 12 62,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Gudbrandsdal Krisesenter Interkommunalt Selskap,998836050,https://www.gudbrandsdal-krisesenter.no,post@gudbrandsdal-krisesenter.no,61 27 92 20,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Innlandet Energi Holding AS,922320918,,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Innlandet Revisjon IKS,987769386,https://www.irev.no,postmottak@irev.no,61 22 25 68,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer Kirkelige Fellesråd,976988620,https://www.kirken.no/lillehammer,bh577@kirken.no,61 27 08 88,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer Kommune,945578564,https://www.lillehammer.kommune.no/,postmottak@lillehammer.kommune.no,61 05 05 00,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer Kunnskapspark AS,984066659,https://telemarkfylke.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer Kunstmuseum,971526890,https://lillehammerartmuseum.com,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer sykehus - Sykehuset Innlandet,,https://sykehuset-innlandet.no/lillehammer,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lillehammer videregående skole,,https://lillehammer.vgs.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Lysgårdsbakkene Hoppanlegg,945820568,https://olympiaparken.no/lysgardsbakkene,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Maihaugen,971032659,https://maihaugen.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Maihaugen amfi,,https://maihaugen.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Nansenskolen - Norsk Humanistisk Akademi,958267881,https://nansenskolen.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Norges olympiske museum,979460113,https://ol-museet.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Norsk kjøretøyhistorisk museum,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Renovasjonsselskapet Glør IKS,971041692,https://www.glor.no,kundeservice@glor.no,61 27 05 60,Nasjonal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Stiftelsen Lillehammer Kunstmuseum,970982248,https://www.lillehammerartmuseum.com,post@lillehammerartmuseum.com,61 05 44 60,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Stiftelsen Lillehammer Museum,955378024,https://www.maihaugen.no,post@maihaugen.no,61 28 89 00,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Studentsamskipnaden i Innlandet (Sinn),995420653,https://sifrnn.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Vestre Innlandet tingrett,,https://domstol.no/vestre-innlandet,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Visit Lillehammer,,https://visitfrlillehammer.no,,,Lokal,Ikke testet,,
34,Innlandet,3405,Lillehammer,Østnorsk Filmsenter AS,986480420,https://www.ostnorskfilm.no,post@ostnorskfilm.no,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Fagskolen Innlandet,974628464,https://fagskolen-innlandet.no,,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik Kino og Scene KF,928486966,,,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik Kirkelige Fellesråd,976988698,https://www.kirken.no/gjovik,post.gjovik@kirken.no,61 14 64 80,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik Krisesenter IKS,999129005,,krise-ig@online.no,61 17 55 60,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik kommune,940155223,https://gjovik.kommune.no,postmottak@gjovik.kommune.no,61 18 95 00,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik sykehus - Sykehuset Innlandet,,https://sykehuset-innlandet.no/gjovik,,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvik videregående skole,,https://gjovik.vgs.no,,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvikregionen IPR,991181187,https://gjovifrk-regionen.no,,,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Helsetjenestens Driftsorganisasjon for Nødnett HF,911912759,https://www.hdo.no,postmottak@hdo.no,61 14 68 20,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Horisont Miljøpark IKS,966144297,https://www.hiks.no,post@hiks.no,61 14 55 80,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Miljørettet Helsevern IKS,976112555,https://www.mrhv.no,post@mrhv.no,61 13 42 90,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Mjøslab IKS,982796253,https://www.mjoslab.no,firmapost@mjoslab.no,61 13 62 20,Lokal,Ikke testet,,
34,Innlandet,3407,Gjøvik,Nok. Gjøvik. IKS,990808767,https://nokgjovik.no,post@nokgjovik.no,61 17 14 00,Lokal,Ikke testet,,
34,Innlandet,3411,Elverum,Elverum sykehus - Sykehuset Innlandet,,https://sykehuset-innlandet.no/elverum,,,Lokal,Ikke testet,,
34,Innlandet,3411,Elverum,Elverum videregående skole,,https://elverum.vgs.no,,,Lokal,Ikke testet,,
34,Innlandet,3411,Ringsaker,Ringsaker Kirkelige Fellesråd,976987772,https://www.kirken-ringsaker.no,post.ringsaker@kirken.no,62330770,Lokal,Ikke testet,,
34,Innlandet,3411,Ringsaker,Ringsaker Kommune,864950582,https://www.ringsaker.kommune.no/,postmottak@ringsaker.kommune.no,62 33 50 00,Lokal,Ikke testet,,
34,Innlandet,3412,Løten,Løten Kommune,964950679,https://www.loten.kommune.no/,post@loten.kommune.no,62 56 40 00,Lokal,Ikke testet,,
34,Innlandet,3412,Løten,Revisjon Øst IKS,974644576,https://www.hedmark-revisjon.no,post@hedmark-revisjon.no,62 43 58 00,Lokal,Ikke testet,,
34,Innlandet,3413,Stange,Hias IKS,947293265,https://www.hias.no,post@hias.no,62 54 37 00,Lokal,Ikke testet,,
34,Innlandet,3413,Stange,Indigo Ikt IKS,930283487,https://www.hedmark-ikt.no,post@hedmark-ikt.no,62 56 17 50,Lokal,Ikke testet,,
34,Innlandet,3413,Stange,Stange Kirkelige Fellesråd,976987845,https://www.kirken.no/nb-NO/fellesrad/stange-kirkelige-fellesrad/,fellesradet@stange.kirken.no,62 57 89 30,Lokal,Ikke testet,,
34,Innlandet,3413,Stange,Stange Kommunale Boligforetak KF,983529968,,,,Lokal,Ikke testet,,
34,Innlandet,3413,Stange,Stange Kommune,970169717,https://www.stange.kommune.no/,post@stange.kommune.no,62 56 20 00,Lokal,Ikke testet,,
34,Innlandet,3414,Nord-Odal,Nord-odal Kommune,964950768,https://www.nord-odal.kommune.no/,postmottak@nord-odal.kommune.no,62 97 81 00,Lokal,Ikke testet,,
34,Innlandet,3415,Sør-Odal,Glåmdal Interkommunale Renovasjonsselskap IKS,870963882,https://www.gir.hm.no,post@gir.hm.no,62 96 01 80,Nasjonal,Ikke testet,,
34,Innlandet,3415,Løten,Løten kommune,920119754,https://loten.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3415,Sør-Odal,Odal Kirkelige Fellesråd,976987918,https://www.kirken.no/odal,ps848@kirken.no,62 97 88 20,Lokal,Ikke testet,,
34,Innlandet,3415,Sør-Odal,Sør-odal Kommune,964947716,https://www.sor-odal.kommune.no/,postmottak@sor-odal.kommune.no,62 96 80 00,Lokal,Ikke testet,,
34,Innlandet,3416,Eidskog,Eidskog Kirkelige Fellesråd,976987942,,kirkekontoret@eidskog.kommune.no,62 83 37 80,Lokal,Ikke testet,,
34,Innlandet,3416,Eidskog,Eidskog Kommune,964948054,https://www.eidskog.kommune.no/,postmottak@eidskog.kommune.no,62 83 36 00,Lokal,Ikke testet,,
34,Innlandet,3417,Elverum,Elverum kommune,920117746,https://elverum.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3417,Grue,Grue Kirkelige Fellesråd,976987969,https://kirken.no/grue,te325@kirken.no,62 94 10 40,Lokal,Ikke testet,,
34,Innlandet,3417,Grue,Grue Kommune,964948143,https://www.grue.kommune.no/,post@grue.kommune.no,62 94 20 00,Lokal,Ikke testet,,
34,Innlandet,3418,Åsnes,Solør Renovasjon IKS,970961747,https://www.solorrenovasjon.no,post@solorrenovasjon.no,62 95 50 90,Nasjonal,Ikke testet,,
34,Innlandet,3418,Åsnes,Åsnes Kirkelige Fellesråd,976988035,https://kirken.no/asnes,kirkeverge@aasnes.kirken.no,62 95 58 50,Lokal,Ikke testet,,
34,Innlandet,3418,Åsnes,Åsnes Kommune,964948232,https://www.asnes.kommune.no/,post@asnes.kommune.no,62 95 66 00,Lokal,Ikke testet,,
34,Innlandet,3418,Åsnes,Åsnes Kommuneskoger Kommunalt Foretak,913142535,https://www.asnes.kommune.no,simon@asnes.kommuneskoger.no,62 95 66 00,Lokal,Ikke testet,,
34,Innlandet,3419,Tynset,IPR for Nord-Østerdal,,https://nord-osterdal.no,,,Lokal,Ikke testet,,
34,Innlandet,3419,Tynset,Tynset sykehus - Sykehuset Innlandet,,https://sykehuset-innlandet.no/tynset,,,Lokal,Ikke testet,,
34,Innlandet,3419,Våler,Våler Kirkelige Fellesråd,976988043,https://www.kirken.no/vaalerisolor,post.vaaler-solor@kirken.no,94 01 86 67,Lokal,Ikke testet,,
34,Innlandet,3419,Våler,Våler Kommune,871034222,https://www.vaaler-he.kommune.no/,postmottak@vaaler-he.kommune.no,62 42 40 00,Lokal,Ikke testet,,
34,Innlandet,3419,Våler,Våler Kommuneskoger KF,927150700,,,62 42 40 00,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Anno Museum AS,994933272,,post@annomuseum.no,62 40 90 00,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Elverum Kirkelige Fellesråd,976988108,https://www.elverum.kirken.no,kirkekontoret@elverum.kirken.no,62 43 52 70,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Elverum Kommune,952857991,https://www.elverum.kommune.no/,postmottak@elverum.kommune.no,62 43 30 00,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Elverum Kommunes Stiftelse for Utdanning,969542919,,,,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Gudbrand Sætres Legat Sti,969900106,,,,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,KF Elverum Kommuneskoger,974636530,https://ww.elverum.kommune.no,postmottak@elverum.kommune.no,62 43 31 02,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Midt-hedmark Brann- og Redningsvesen IKS,988353299,https://www.mhbr.no,post@mhbr.no,62 43 32 30,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Norsk Skogmuseum Sti,970964002,https://www.skogmus.no,,62 40 90 00,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Stiftelsen Glomdalsmuseet,991516956,https://www.glomdal.museum.no,,62 41 91 00,Lokal,Ikke testet,,
34,Innlandet,3420,Elverum,Sør-østerdal Interkommunale Renovasjonsselskap,977041341,https://www.soir.no,post@soir.no,62 43 12 20,Nasjonal,Ikke testet,,
34,Innlandet,3420,Åmot,Åmot kommune,920117975,https://amot.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3421,Trysil,Trysil Kirkelige Fellesråd,976988175,https://www.kirken.no/trysil,post@trysil.kirken.no,47 77 59 95,Lokal,Ikke testet,,
34,Innlandet,3421,Trysil,Trysil Kommune,864948502,https://www.trysil.kommune.no/,postmottak@trysil.kommune.no,62 45 77 00,Lokal,Ikke testet,,
34,Innlandet,3421,Trysil,Trysil Kommuneskoger KF,984048793,https://www.trysilkommuneskoger.no,post@trysilkommuneskoger.no,,Lokal,Ikke testet,,
34,Innlandet,3422,Engerdal,Engerdal kommune,820118192,https://engerdal.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3422,Åmot,Åmot Kirkelige Fellesråd,976988248,https://www.kirken.amot.no,post.kirken@amot.kommune.no,96 01 32 58,Lokal,Ikke testet,,
34,Innlandet,3422,Åmot,Åmot Kommune,940152496,https://www.amot.kommune.no/,postmottak@amot.kommune.no,62 43 40 00,Lokal,Ikke testet,,
34,Innlandet,3423,Stor-Elvdal,Sollia Fjellstyre,971296348,,,,Lokal,Ikke testet,,
34,Innlandet,3423,Stor-Elvdal,Stor-elvdal Kirkelige Fellesråd,976988299,https://www.stor-elvdal.kirken.no,kirkekontoret@stor-elvdal.kirken.no,62 46 48 40,Lokal,Ikke testet,,
34,Innlandet,3423,Stor-Elvdal,Stor-elvdal Kommune,964948887,https://www.stor-elvdal.kommune.no/,postmottak@stor-elvdal.kommune.no,62 46 46 00,Lokal,Ikke testet,,
34,Innlandet,3423,Stor-Elvdal,Stor-elvdal Kommuneskoger KF,974642417,https://www.kommuneskog.net,,65 88 70 99,Lokal,Ikke testet,,
34,Innlandet,3424,Rendalen,Rendalen Fjellstyre,975551490,,rendalen@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3424,Rendalen,Rendalen Kirkelige Fellesråd,976988337,https://www.rendalen.kirkene.net,kirkevergen@rendalen.kirkene.net,,Lokal,Ikke testet,,
34,Innlandet,3424,Rendalen,Rendalen Kommune,940028515,https://www.rendalen.kommune.no/,postmottak@rendalen.kommune.no,62 46 85 00,Lokal,Ikke testet,,
34,Innlandet,3424,Rendalen,Rendalen Kommuneskoger KF,971296526,https://www.rendalen.kommune.no,may.britt.haugen@rendalen.kommune.no,,Lokal,Ikke testet,,
34,Innlandet,3425,Alvdal,Alvdal kommune,920118264,https://alvdal.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3425,Engerdal,Engerdal Fjellstyre,970572872,https://www.engerdal-fjellstyre.no,,62 45 91 77,Lokal,Ikke testet,,
34,Innlandet,3425,Engerdal,Engerdal Kirkelige Fellesråd,976988396,,je596@kirken.no,62 45 96 00,Lokal,Ikke testet,,
34,Innlandet,3425,Engerdal,Engerdal Kommune,964948976,https://www.engerdal.kommune.no/,postmottak@engerdal.kommune.no,62 45 96 00,Lokal,Ikke testet,,
34,Innlandet,3425,Engerdal,Engerdal Kommuneskoger KF,986987584,https://www.kommuneskog.no,erik.lund@engerdal.kommune.no,62 45 88 00,Lokal,Ikke testet,,
34,Innlandet,3425,Engerdal,Stiftelsen Inaf,987002867,,,72 41 94 00,Lokal,Ikke testet,,
34,Innlandet,3426,Folldal,Folldal kommune,920118299,https://folldal.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3426,Tolga,Tolga Kirkelige Fellesråd,976988442,https://tolga.kirken.no,kirkekontoret@tolga.kirken.no,62 49 65 93,Lokal,Ikke testet,,
34,Innlandet,3426,Tolga,Tolga Kommune,940192404,https://www.tolga.kommune.no/,postmottak@tolga.kommune.no,62496500,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Fartt Ikt IKS,988448680,,postmottak@fartt.no,47 61 99 00,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Interkommunalt Politisk Råd for Nord-østerdal,928617971,https://www.nord-osterdal.no,silje.frogner.tangen@tolga.kommune.no,,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Kvikne Fjellstyre,983941060,,kvikne@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Nordøsterdalsmuseet Sti,971445726,https://www.nordosterdalsmuseet.no,,62 48 08 70,Lokal,Ikke testet,,
34,Innlandet,3427,Os,Os kommune,920118310,https://os.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Tynset Kirkelige Fellesråd,976988485,https://www.tynsetkirke.no,post@tynsetkirke.no,62 48 55 60,Lokal,Ikke testet,,
34,Innlandet,3427,Tynset,Tynset Kommune,940837685,https://www.tynset.kommune.no/,postmottak@tynset.kommune.no,62 48 50 00,Lokal,Ikke testet,,
34,Innlandet,3428,Alvdal,Alvdal Kommune,939984194,https://www.alvdal.kommune.no,postmottak@alvdal.kommune.no,62 48 90 00,Lokal,Ikke testet,,
34,Innlandet,3428,Tynset,Tynset kommune,920118272,https://tynset.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3429,Folldal,Folldal Fjellstyre,975329887,https://www.folldal-fjellstyre.no,folldal@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3429,Folldal,Folldal Kirkelige Fellesråd,976988523,https://folldal.kirken.no/,kyrkjevergen@folldal.kirken.no,62 49 10 00,Lokal,Ikke testet,,
34,Innlandet,3429,Folldal,Folldal Kommune,939885684,https://www.folldal.kommune.no/,postmottak@folldal.kommune.no,62 49 10 00,Lokal,Ikke testet,,
34,Innlandet,3429,Tolga,Tolga kommune,920118329,https://tolga.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3430,Nord-Odal,Nord-Odal kommune,920117487,https://nord-odal.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3430,Os,Os Kirkelige Fellesråd,976999916,https://www.kirken.no/os-hedmark,kirkekontoret@os.kirken.no,62 47 03 43,Lokal,Ikke testet,,
34,Innlandet,3430,Os,Os Kommune,943464723,https://os.kommune.no,postmottak@os.kommune.no,62 47 03 00,Lokal,Ikke testet,,
34,Innlandet,3431,Dovre,Dovre Fjellstyre,974805952,https://dovre-fjellstyre.no,dovre@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3431,Dovre,Dovre Kommune,939849831,https://www.dovre.kommune.no,postmottak@dovre.kommune.no,,Lokal,Ikke testet,,
34,Innlandet,3431,Dovre,Nord-gudbrandsdal Renovasjonsselskap IKS,992549394,https://www.ngr.no,post@ngr.no,61 24 21 00,Nasjonal,Ikke testet,,
34,Innlandet,3431,Sør-Odal,Sør-Odal kommune,920117509,https://sor-odal.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3432,Eidskog,Eidskog kommune,920117428,https://eidskog.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3432,Lesja,Lesja Fjellstyre,969362058,https://www.lesja-fjellstyre.no,lesja@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3432,Lesja,Lesja Kommune,964949204,https://www.lesja.kommune.no,postmottak@lesja.kommune.no,61 24 41 00,Lokal,Ikke testet,,
34,Innlandet,3433,Grue,Grue kommune,920117657,https://grue.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3433,Skjåk,Skjåk Kommune,961381096,https://www.skjaak.kommune.no/,post@skjaak.kommune.no,61 21 70 00,Lokal,Ikke testet,,
34,Innlandet,3433,Skjåk,Skjåk Kyrkjelege Fellesråd,976988779,https://www.skjaak.kyrkja.no,kyrkjekontoret@skjaak.kommune.no,94 86 22 67,Lokal,Ikke testet,,
34,Innlandet,3434,Lom,Lom Fjellstyre (FJELLKASSA),970540342,https://www.lom-fjellstyre.so,lom@fjellstyrene.no,,Lokal,Ikke testet,,
34,Innlandet,3434,Lom,Lom Kommune,959377677,https://lom.kommune.no/,post@lom.kommune.no,61 21 73 00,Lokal,Ikke testet,,
34,Innlandet,3434,Åsnes,Åsnes kommune,920117703,https://asnes.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3435,Dovre,Dovre kommune,920125142,https://dovre.kommune.no,,,Lokal,Ikke testet,,
34,Innlandet,3435,Vågå,Finndalen Fjellstyre,970956425,,finndalen@fjellstyrene.no,61 29 37 37,Lokal,Ikke testet,,
34,Innlandet,3435,Vågå,Vågå Fjellstyre,970540350,https://www.vaga-fjellstyre.no,vaga@fjellstyrene.no,61 29 37 37,Lokal,Ikke testet,,
34,Innlandet,3435,Vågå,Vågå Kommune,939607706,https://www.vaga.kommune.no/,postmottak@vaga.kommune.no,61 29 36 00,Lokal,Ikke testet,,
34,Innlandet,3436,Nord-Fron,Fron Fjellstyre,871301522,,fron@fjellstyrene.no,61 29 29 15,Lokal,Ikke testet,,
