Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
33,Buskerud,3305,Ringerike,Stiftelsen Buskerudmuseene,913084705,https://www.buskerudmuseet.no,post@buskerudmuseet.no,99 47 39 10,Lokal,Ikke testet,,
33,Buskerud,3310,Hole,Hole Kommune,960010833,https://www.hole.kommune.no/,postmottak@hole.kommune.no,32 16 11 00,Lokal,Ikke testet,,
33,Buskerud,3310,Hole,Ringeriksbadet IKS,993822108,https://www.ringeriksbadet.no,post@ringeriksbadet.no,,Lokal,Ikke testet,,
33,Buskerud,3312,Lier,Lier Eiendomsselskap KF,916232594,https://www.lier.kommune.no,postmottak@lier.kommune.no,32 22 01 00,Lokal,Ikke testet,,
33,Buskerud,3312,Lier,Lier Kirkelige Fellesråd,976990293,https://www.kirken.no/lier,lier@kirken.no,40 92 49 50,Lokal,Ikke testet,,
33,Buskerud,3312,Lier,Lier Kommune,857566122,https://www.lier.kommune.no,postmottak@lier.kommune.no,32 22 01 00,Lokal,Ikke testet,,
33,Buskerud,3312,Lier,"Lier Vei, Vann og Avløp KF",922847754,https://www.lier.kommune.no,postmottak@lier.kommune.no,32 22 01 00,Lokal,Ikke testet,,
33,Buskerud,3314,Øvre Eiker,Eikeren Vannverk IKS,988444820,,post@eviks.no,,Lokal,Ikke testet,,
33,Buskerud,3314,Øvre Eiker,Øvre Eiker Kirkelige Fellesråd,976990218,https://www.eiker.kirken.no,kirkevergen@eiker.kirken.no,32 25 26 50,Lokal,Ikke testet,,
33,Buskerud,3314,Øvre Eiker,Øvre Eiker Kommunale Eiendom KF,821542162,,post@ovre-eiker.kommune.no,32 25 10 00,Lokal,Ikke testet,,
33,Buskerud,3314,Øvre Eiker,Øvre Eiker Kommune,954597482,https://www.ovre-eiker.kommune.no/,post@ovre-eiker.kommune.no,32 25 10 00,Lokal,Ikke testet,,
33,Buskerud,3316,Modum,Modum Boligeiendom KF,914861624,https://www.modum.kommune.no,post@modum.kommune.no,32 78 93 00,Lokal,Ikke testet,,
33,Buskerud,3316,Modum,Modum Kommune,970491589,https://www.modum.kommune.no/,post@modum.kommune.no,32 78 93 00,Lokal,Ikke testet,,
33,Buskerud,3316,Modum,Modum Kraftproduksjon KF,971030674,,post@modumkraft.no,32 78 32 98,Lokal,Ikke testet,,
33,Buskerud,3316,Modum,Ramfoss Kraftlag Kommunalt Oppgavefellesskap,971030690,,post@ramfoss.no,32 78 32 78,Lokal,Ikke testet,,
33,Buskerud,3318,Krødsherad,Krødsherad Kommune,964962855,https://www.krodsherad.kommune.no/,krodsherad.kommune@krodsherad.kommune.no,32 15 00 00,Lokal,Ikke testet,,
33,Buskerud,3318,Krødsherad,Krødsherad Kraftproduksjon KF,924662158,,,,Lokal,Ikke testet,,
33,Buskerud,3320,Flå,Flå Kommune,964951462,https://www.flaa.kommune.no/,postmottak@flaa.kommune.no,32 05 36 00,Lokal,Ikke testet,,
33,Buskerud,3322,Nesbyen,Nesbyen Kommune,964951640,https://www.nesbyen.kommune.no,postmottak@nesbyen.kommune.no,32 06 83 00,Lokal,Ikke testet,,
33,Buskerud,3322,Nesbyen,Stiftelsen Hallingdal Museum,970241582,https://www.hallingdal-museum.no,firmapost@hallingdal-museum.no,32 07 14 85,Lokal,Ikke testet,,
33,Buskerud,3324,Gol,Gol Kommune,964952612,https://www.gol.kommune.no/,postmottak@gol.kommune.no,32 02 90 00,Lokal,Ikke testet,,
33,Buskerud,3324,Gol,Hallingdal Næringshage AS,984009628,https://hn.no,,,Lokal,Ikke testet,,
33,Buskerud,3324,Gol,Hallingdal Pedagogisk-psykologisk Tjeneste og Oppfølgingstjenesten IKS,976634926,https://pptogot.no,ppt@gol.kommune.no,32 02 95 20,Lokal,Ikke testet,,
33,Buskerud,3326,Hemsedal,Hemsedal Kommune,964952701,https://www.hemsedal.kommune.no/,postmottak@hemsedal.kommune.no,31 40 88 00,Lokal,Ikke testet,,
33,Buskerud,3328,Ål,Hallingdal Brann- og Redningsteneste IKS,980611086,,dag.botnen@gol.kommune.no,96 62 54 25,Lokal,Ikke testet,,
33,Buskerud,3328,Ål,Hallingdal Renovasjon IKS,951608629,https://www.hallingdalrenovasjon.no,firmapost@hallingdalrenovasjon.no,32 08 61 10,Nasjonal,Ikke testet,,
33,Buskerud,3328,Ål,Ål Kommune,864952992,https://www.aal.kommune.no/,postmottak@aal.kommune.no,32 08 50 00,Lokal,Ikke testet,,
33,Buskerud,3328,Ål,Ål Kraftverk KF,971030577,https://www.aal.kommune.no,geir.tretterud@aal.kommune.no,32 08 50 00,Lokal,Ikke testet,,
33,Buskerud,3328,Ål,Ål Kyrkjelege Fellesråd,876990032,https://www.aal.kyrkja.no,post.aal@kyrkja.no,,Lokal,Ikke testet,,
33,Buskerud,3330,Hol,Hol Fjellstyre,975585786,https://www.hol-fjellstyre.no,pa-knuds@online.no,32 09 21 23,Lokal,Ikke testet,,
33,Buskerud,3330,Hol,Hol Kirkelige Fellesråd,976990080,https://hol.kirken.no,,,Lokal,Ikke testet,,
33,Buskerud,3330,Hol,Hol Kommune,944889116,https://www.hol.kommune.no/,postmottak@hol.kommune.no,32 09 21 00,Lokal,Ikke testet,,
33,Buskerud,3330,Hol,Ørteren Kraftverk Hol KF,970961755,,okonomi@ustekveikja.no,32 08 70 00,Lokal,Ikke testet,,
33,Buskerud,3332,Sigdal,Sigdal Kirkelige Fellesråd,976990110,https://sigdalkirke.no,mette.flaagan@sigdalkirke.no,32 71 14 44,Lokal,Ikke testet,,
33,Buskerud,3332,Sigdal,Sigdal Kommune,964962766,https://www.sigdal.kommune.no/,post@sigdal.kommune.no,32 71 14 00,Lokal,Ikke testet,,
33,Buskerud,3334,Flesberg,Flesberg Kirkelige Fellesråd,976990390,https://www.flesberg.kirken.no/,kirke@flesberg.kommune.no,31 02 28 31,Lokal,Ikke testet,,
33,Buskerud,3334,Flesberg,Flesberg Kommune,940898862,https://www.flesberg.kommune.no/,postmottak@flesberg.kommune.no,31 02 20 00,Lokal,Ikke testet,,
33,Buskerud,3336,Rollag,Numedal Folkehøgskole og Rollag Ressurssenter KF,988181080,https://www.idrettsskolen.com,kontor@idrettsskolen.com,31 02 38 00,Lokal,Ikke testet,,
33,Buskerud,3336,Rollag,Rollag Kirkelige Fellesråd,976990420,https://www.kirken.no/rollag,oyvor.sekkelsten@rollag.kommune.no,31 02 38 32,Lokal,Ikke testet,,
33,Buskerud,3336,Rollag,Rollag Kommune,964963282,https://www.rollag.kommune.no/,postmottak@rollag.kommune.no,31 02 30 00,Lokal,Ikke testet,,
33,Buskerud,3338,Nore Og Uvdal,Nore og Uvdal Kirkelige Fellesråd,976990463,https://www.nore.kirken.no,kirkevergen@nore.kirken.no,32 74 25 90,Lokal,Ikke testet,,
33,Buskerud,3338,Nore Og Uvdal,Nore og Uvdal Kommune,964950946,https://www.nore-og-uvdal.kommune.no/,postmottak@nore-og-uvdal.kommune.no,31024000,Lokal,Ikke testet,,
33,Buskerud,3338,Nore Og Uvdal,Øvre Numedal Fjellstyre,971059389,,,,Lokal,Ikke testet,,
33,Buskerud,3340,Jevnaker,Jevnaker kommune,935924263,https://jevnaker.kommune.no,,,Lokal,Ikke testet,,
