Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
15,Møre og Romsdal,1508,Ålesund,Sunnmøre Friluftsråd Kommunalt Oppgåvefellesskap,971369205,https://www.friluftsraadet.no,anne.emblem@friluftsraadet.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Sunnmøre Kontrollutvalsekretariat IKS,889117192,https://kontrollutval.no,post@sksiks.no,70 17 21 50,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Sunnmøre Regionråd IKS,898127052,https://sunnmoreregionrad.no,sverre.ovrelid.steen@sunnmoreregionråd.no,70 16 20 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Sunnmøre regionråd,,https://sunnmore.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Tafjord Kraft AS,920506699,https://tafjord.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Tannhelsetjenesten Møre og Romsdal,974628510,https://tannhelse.mrfylke.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Torghatten Trafikkselskap AS,930629194,https://torghatten-trafikk.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,ÅKP Blue Innovation Arena,992573140,https://akp.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,ÅRIM IKS,912813312,https://arim.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Brannvesen KF,987780657,,brannvesenet@alesund.kommune.no,70 16 20 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Havn KF,974179981,https://alesundhavn.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Kommunale Eigedom KF,986074988,,postmottak@alesund.kommune.no,70 16 20 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Kyrkjelege Fellesråd,823620802,https://kyrkja.alesund.no/,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund Lufthavn Vigra,965694323,https://avinor.no/flyplass/alesund,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund fengsel,,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund kirkelige fellesråd,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund kommune,942953119,https://alesund.kommune.no,postmottak@alesund.kommune.no,70 16 20 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund videregående skole,,https://alesund.vgs.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesundregionens Havnevesen IKS,933239098,https://alesund.havn.no,post@alesund.havn.no,70 16 34 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1511,Vanylven,Vanylven Kirkelige Fellesråd,876997002,https://www.kyrkja.no/vanylven,rb238@kyrkja.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1511,Vanylven,Vanylven Kommune,964978662,https://www.vanylven.kommune.no/,postmottak@vanylven.kommune.no,70 03 00 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1511,Vanylven,Vanylven Verdi KF,921416105,,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1511,Vanylven,Vest Kontroll Kommunalt Oppgåvefellesskap,987829257,https://vestkontroll.no,post@vestkontroll.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1514,Sande,Sande Kommune,822534422,https://www.sande.kommune.no,post@sande.kommune.no,70 02 67 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1514,Sande,Sande Kyrkjelege Fellesråd,976997042,,dnksande@kyrkja.no,70 02 64 80,Lokal,Ikke testet,,
15,Møre og Romsdal,1515,Herøy,Herøy Kommune,964978840,https://www.heroy.kommune.no/,postmottak@heroy.kommune.no,70 08 13 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1515,Herøy,Herøy Kyrkjelege Fellesråd,976997085,https://kyrkja.no/herøy,kyrkjeverja@heroy-kyrkje.no,70 08 02 60,Lokal,Ikke testet,,
15,Møre og Romsdal,1515,Herøy,Søre Sunnmøre Ikt Kommunalt Oppgåvefellesskap,919824573,https://www.ssikt.no,post@ssikt.no,70 09 59 90,Lokal,Ikke testet,,
15,Møre og Romsdal,1516,Ulstein,Søre Sunnmøre Kommunerevisjon ko,934863844,,halldis.moltu@sskrevisjon.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1516,Ulstein,Søre Sunnmøre Reinhaldsverk IKS,987570970,https://www.reinhaldsverket.no,firmapost@reinhaldsverket.no,70 00 70 50,Lokal,Ikke testet,,
15,Møre og Romsdal,1516,Ulstein,Ulstein Kommune,964979456,https://www.ulstein.kommune.no/,postmottak@ulstein.kommune.no,70 01 75 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1517,Hareid,Hareid Kommune,964979278,https://www.hareid.kommune.no/,postmottak@hareid.kommune.no,70 09 50 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1520,Ørsta,"Nynorsk Kultursentrum, Musea for Skriftkultur Sti",976013263,https://www.nynorsk.no,post@nynorsk.no,70 04 75 70,Lokal,Ikke testet,,
15,Møre og Romsdal,1520,Ørsta,Volda og Ørsta Reinhaldsverk IKS,984068085,,firmapost@vor.no,70 04 86 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1520,Ørsta,Ørsta Kommune,939461450,https://www.orsta.kommune.no/,postmottak@orsta.kommune.no,70 04 97 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1520,Ørsta,Ørsta Kyrkjelege Fellesråd,976997204,https://www.kyrkja.no/ørsta,,70 04 86 40,Lokal,Ikke testet,,
15,Møre og Romsdal,1525,Stranda,Storfjorden Kyrkjelege Fellesråd,997535820,https://www.kyrkja.no/storfjorden,post@storfjorden.kyrkja.no,70 27 27 50,Lokal,Ikke testet,,
15,Møre og Romsdal,1525,Stranda,Stranda Hamnevesen KF,887933782,https://stranda-hamnevesen.no,hamnevesenet@stranda.kommune.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1525,Stranda,Stranda Kommune,964980098,https://www.stranda.kommune.no/,post@stranda.kommune.no,70 26 80 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1528,Sykkylven,Sykkylven Kommune,964980365,https://www.sykkylven.kommune.no/,postmottak@sykkylven.kommune.no,70 24 65 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1528,Sykkylven,Sykkylven Kyrkjelege Fellesråd,976997298,https://www.sykkylven.kyrkja.no/,arild@sykkylven.kyrkja.no,70 24 69 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1531,Sula,Sula Kommune,964980543,https://www.sula.kommune.no/,postmottak@sula.kommune.no,70 19 91 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1532,Giske,Giske Kommune,964980721,https://www.giske.kommune.no/,post@giske.kommune.no,70 18 80 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1532,Giske,Giske Kyrkjelege Fellesråd,976997360,https://www.giske.kyrkja.no,katrine.ruth.overa@giske.kommune.no,90 55 80 72,Lokal,Ikke testet,,
15,Møre og Romsdal,1535,Vestnes,Vestnes Kommune,939901965,https://www.vestnes.kommune.no,postmottak@vestnes.kommune.no,71 18 40 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1535,Vestnes,Vestnes Kyrkjelege Fellesråd,976997476,https://www.vestnes.kyrkja.no,hege.haugen@vestnes.kommune.no,71 18 42 35,Lokal,Ikke testet,,
15,Møre og Romsdal,1539,Rauma,Grytten Fjellstyre,974260557,,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1539,Rauma,Rauma Kirkelige Fellesråd,976997573,,postmottak@rauma.kirken.no,71227470,Lokal,Ikke testet,,
15,Møre og Romsdal,1539,Rauma,Rauma Kommune,864980902,https://www.rauma.kommune.no,post@rauma.kommune.no,71 16 66 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1547,Aukra,Aukra Kommune,964981337,https://www.aukra.kommune.no,post@aukra.kommune.no,71 17 15 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1547,Aukra,Gassror IKS,989633902,https://www.gassror.no,post@gassror.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1554,Averøy,Averøy Kirkelige Fellesråd,876997762,https://www.kirken.no/averoy,,71 51 33 88,Lokal,Ikke testet,,
15,Møre og Romsdal,1554,Averøy,Averøy Kommune,962378064,https://www.averoy.kommune.no,post@averoy.kommune.no,71 51 35 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1557,Gjemnes,Gjemnes Kommune,964981426,https://www.gjemnes.kommune.no/,post@gjemnes.kommune.no,71 29 11 11,Lokal,Ikke testet,,
15,Møre og Romsdal,1557,Gjemnes,Gjemnes Kyrkjelege Fellesråd,976997808,,aud.toril.gagnat@gjemnes.kommune.no,94 17 43 75,Lokal,Ikke testet,,
15,Møre og Romsdal,1560,Tingvoll,Tingvoll Kommune,964981515,https://www.tingvoll.kommune.no/,postmottak@tingvoll.kommune.no,71 53 24 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1560,Tingvoll,Tingvoll Kyrkjelege Fellesråd,976997832,https://www.kirken.no/nb-NO/fellesrad/tingvoll/,ml474@kirken.no,71 53 01 23,Lokal,Ikke testet,,
15,Møre og Romsdal,1563,Sunndal,Sunndal Fjellstyre,976520637,,sunndal@fjellstyrene.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1563,Sunndal,Sunndal Kirkelige Fellesråd,976997883,,stig@sunndal-kirke.no,71 69 23 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1563,Sunndal,Sunndal Kommune,964981604,https://www.sunndal.kommune.no/,post@sunndal.kommune.no,71 69 90 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1566,Surnadal,Surnadal Kommune,964981892,https://www.surnadal.kommune.no/,post@surnadal.kommune.no,71 65 58 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1566,Surnadal,Surnadal Kyrkjelege Fellesråd,976997956,https://www.surnadal.kyrkja.no,post@surnadal.kyrkja.no,71 65 70 60,Lokal,Ikke testet,,
15,Møre og Romsdal,1573,Smøla,Smøla Kirkelige Fellesråd,976998073,https://smola-kirken.no,kirkevergen@smola.kommune.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1573,Smøla,Smøla Kommune,945012986,https://www.smola.kommune.no/,postmottak@smola.kommune.no,71 54 46 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1573,Smøla,Smøla Nærings- og Kultursenter KF,997825705,https://www.smolakommune.no,postmottak@smola.kommune.no,71 54 46 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1576,Aure,Aure Kyrkjelege Fellesråd,976997999,,post@aurekyrkje.no,71 64 62 51,Lokal,Ikke testet,,
15,Møre og Romsdal,1576,Aure,Aure kommune,988397009,https://aure.kommune.no,postmottak@aure.kommune.no,71 64 74 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1577,Volda,Sunnmøre Næringshage AS,979970276,https://nyskapingssenteret.no,,,Lokal,Ikke testet,,
15,Møre og Romsdal,1577,Volda,Volda Kommune,939760946,https://www.volda.kommune.no/,postmottak@volda.kommune.no,70 05 87 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1577,Volda,Volda Kyrkjelege Fellesråd,976997158,https://www.volda.kyrkja.no,kyrkjeverja@volda.kyrkja.no,70 07 40 90,Lokal,Ikke testet,,
15,Møre og Romsdal,1578,Fjord,Fjord kommune,921234554,https://fjord.kommune.no,kommunepost@drammen.kommune.no,32040000,Lokal,Ikke testet,,
15,Møre og Romsdal,1578,Fjord,Norddal Fjellstyre,976521080,https://www.norddal-fjellstyre.no,norddal@fjellstyrene.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1579,Hustadvika,Fræna Kyrkjelege Fellesråd,976997719,,harald.ednar.hagen@frana.kommune.no,71 26 66 70,Lokal,Ikke testet,,
15,Møre og Romsdal,1579,Hustadvika,Hustadvika Kirkelige Fellesråd,922112509,https://www.kirkaihustadvika.no,kyrkjekontoret@hustadvikamenighet.no,,Lokal,Ikke testet,,
15,Møre og Romsdal,1579,Hustadvika,Hustadvika kommune,921293286,https://hustadvika.kommune.no,postmottak@hustadvika.kommune.no,71 26 81 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1580,Haram,Haram Kommune,829912252,https://haram.kommune.no,postmottak@haram.kommune.no,70 20 75 00,Lokal,Ikke testet,,
15,Møre og Romsdal,1580,Haram,Haram Kyrkjelege Fellesråd,931458957,https://www.haram.kyrkje.no,post@kyrkja.haram.no,70 20 93 70,Lokal,Ikke testet,,
15,Møre og Romsdal,1580,Haram,Ingebrigt Davik-huset Haram KF,989434306,https://www.idhuset.no,post@idhuset.no,70 20 73 70,Lokal,Ikke testet,,
