Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
50,Trøndelag,5001,Trondheim,Friomsorgen Trøndelag,,https://kriminalomsorgen.no/friomsorg-trondelag,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Frivilligsentralene i Trondheim,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Granåsen nasjonalanlegg,979493669,https://granfrnasen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Gravplassforvaltningen Trondheim,,https://trondheim.kommune.no/gravplass,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Hallset skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Heimdal videregående skole,974764083,https://heimdal.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helseplattformen AS,922307814,,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Heimdal,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Lerkendal,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Midtbyen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Østbyen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Hemit HF,928033821,https://www.hemit.no,postmottak@hemit.no,02531,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Husbanken region midt,,https://husbanken.no,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,IKA Trøndelag,979478062,https://ikat.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,IMDi region Midt-Norge,,https://imdi.no/midt,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ila skole Trondheim,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ilen menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Innovasjon Norge region Trøndelag,,https://innovasjonnorge.no/trondelag,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Interkommunalt Arkiv Trøndelag IKS,971375965,https://www.ika-trondelag.no,postmottak@ika-trondelag.no,73 88 45 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Jødisk Museum Trondheim,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kalvskinnet skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kirkelig Fellesråd i Trondheim,976998294,https://kirken.no/trondheim,post.trondheim@kirken.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kolstad skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kompetansesenteret Tannhelse Midt Trøndelag Fkf,924378611,https://www.tkmidt.no,post@tkmidt.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Konfliktrådet Trøndelag,,https://konfliktraadet.no/trondelag,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kristiansten festning,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kystekspressen,,https://kfrystefrspressen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kystverket Midt-Norge,,https://kystverket.no/midt,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Lerkendal stadion,970889888,https://lerkendal.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Malvik videregående skole,974764113,https://malvik.vgs.no,post.sunnmore@politiet.no,70118700,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Metrobuss Trondheim,,https://metrobussen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Midt-norge 110-sentral IKS,916484496,https://mn110.no,,73 95 64 50,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Midtnorsk filmsenter,979483940,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Museene i Sør-trøndelag AS,993595675,,post@mist.no,73 60 41 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,NAV Hjelpemiddelsentral Trøndelag,,https://nav.no/hjelpemidler/trondelag,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,NAV Trondheim,,https://nav.no/trondheim,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,NRK Trøndelag,,https://nrk.no/trondelag,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,NTNU Samfunnsforskning AS,986387734,https://samforsk.no,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,NTNU Technology Transfer,,https://ntnuttfr.no,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros DPS,,https://stolav.no/nidaros-dps,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros bispedømme,976997009,https://kirken.no/nidaros,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros domkirke menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros domkirkes restaureringsarbeider (NDR),974764180,https://nfrdr.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidarosdomen,971527137,https://nidarosdomen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidarvoll skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Norinnova AS,979970705,https://norinnova.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Norsk Helsenett SF,994598759,https://www.nhn.no,post@nhn.no,02017,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Olavshallen,971323353,https://olavshallen.no,skotfoss@derdubor.org,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Orkdal sykehus - St. Olav,,https://stolav.no/orkdal,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,PPT Trondheim,,https://trondheim.kommune.no/ppt,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Revisjon Midt-Norge SA,987658254,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ringve Botaniske Hage,,https://ntnu.no/ringve,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ringve Musikkmuseum,,https://ringve.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Rockheim,994735965,https://rockheim.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Rosenborg skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Rustkammeret,,https://nfrtr.no/rustkammeret,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Rønningen folkehøgskole,,https://ronningen.fhs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,SINTEF AS,982593562,https://sintef.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,SIVA - Selskapet for Industrivekst SF,966703032,https://www.siva.no/,firmapost@siva.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Seniorsentrene i Trondheim,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Singsaker skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Skatteetaten - Skatt Midt-Norge,,https://skatteetaten.no/midt,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,SpareBank 1 SMN,937901003,https://sparebank1.no/smn,smn@smn.no,91 50 73 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,St. Olavs hospital HF,883974832,https://stolav.no,post@stolav.no,06800,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Statens barnehus Trondheim,,https://statens.barnefrhus.no/trondheim,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Statens vegvesen region midt,,https://vegvesen.no/midt,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stavne Arbeid Trondheim KF,981400690,https://stavne.no,stavne.postmottak@trondheim.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stavne Inkludering Trondheim KF,923801154,https://www.stavne.no,stavne.postmottak@trondheim.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,"Stiftelsen Justismuseet Nasjonalt Museum for Politi, Rettsvesen og Kriminalomsorg",982710995,https://www.justismuseet.no,post@justismuseet.no,73 50 03 05,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stiftelsen Nordenfjeldske Kunstindustrimuseum,971434007,https://nkim.museum.no,,73 80 89 50,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stiftelsen Ringve Museum Musikkhistoriske Samlinger,960201280,,post@mist.no,73 87 02 80,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Stiftsgården Trondheim,,https://kongehuset.no/stiftsgarden,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Strinda videregående skole,974764091,https://strinda.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Strindheim skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Studentsamskipnaden i Trondheim (Sit),971244143,https://sit.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Sverresborg Trøndelag Folkemuseum,947997587,https://sverresborg.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Sykehusbygg HF,814630722,https://www.sykehusbygg.no,post@sykehusbygg.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tannhelsetjenesten Trøndelag,974764202,https://tannhelse.trondelagfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tensio TS AS (TrønderEnergi Nett),,https://tensio.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Thora Storm videregående skole,,https://thorastorm.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tiller DPS,,https://stolav.no/tiller-dps,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tiller videregående skole,974764105,https://tiller.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tolletaten region Midt-Norge,974763958,https://toll.no/midt,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Tollregion Midt-Norge,,https://toll.no/midt,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Bysykkel,,https://trfrondheimbysykkel.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Havn IKS,945510552,https://www.trondheim.havn.no,firmapost@trondheimhavn.no,73 99 17 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Kommune Næring,942110472,https://trondheim.kommune.no/naering,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Kunstmuseum Sti,979917848,,,73 53 81 80,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Lufthavn Værnes,965694382,https://avinor.no/flyplass/trondheim,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Renholdsverk AS,938712779,https://trfrv.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Spektrum,,https://trondheimspektrum.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Symfoniorkester,938811344,https://tso.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Symfoniorkester & Opera Sti,971434023,https://www.tso.no,post@tso.no,73 53 98 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim bomstasjon AS,989101232,https://bomstasjon.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim byarkiv,,https://trondheim.kommune.no/byarkiv,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim eiendom,,https://trondheim.kommune.no/eiendom,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim fengsel,974605623,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim folkebibliotek Heimdal,,https://trondheimbibliotek.no/heimdal,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim folkebibliotek Moholt,,https://trfrondheimbibliotek.no/moholt,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim folkebibliotek Risvollan,,https://trondheimbibliotek.no/risvollan,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim katedralskole,974764059,https://trondheim-katedralskole.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kirkelige fellesråd,976149667,https://kirken-trondheim.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommunale pensjonskasse,938633811,https://tkpfr.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune,942110464,https://trondheim.kommune.no,postmottak@trondheim.kommune.no,72 54 00 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Eierskapsenheten,,https://trondheim.kommune.no/eierskap,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Grunnskole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Helse og velferd,,https://trondheim.kommune.no/helse,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Helsestasjoner,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune VA,,https://trondheim.kommune.no/va,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune barnehager,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim krisesenter,,https://trondfrkrisesenter.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kunstmuseum,,https://trfrondheimkunstmuseum.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim legevakt,,https://trondheimlfr.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim stift (katolsk),976245060,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheimsregionen,920509202,https://tfrrondheimsregionen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag 110-sentral,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag Bomveiselskap AS,994299700,https://trfronderbomfrg.no,,35 56 59 62,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag Brann- og Redningstjeneste IKS,992047364,https://www.tbrt.no,postmottak@tbrt.no,72 54 76 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag Folkemuseum Stiftelse,971454792,,post@mist.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag Teater,938811336,https://tfrrondelag-teater.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag Teater AS,916914261,,,73 80 51 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag fylkesbibliotek,,https://tfrfk.no/fylkesbibliotek,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag fylkeskommune tilskudd,,https://trondelagfylke.no/tilskudd,,,Nasjonal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag idrettskrets,971274735,https://trondelagidrettskrets.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag sivilforsvarsdistrikt,,https://sivilforsvaret.no/trondelag,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndelag tingrett,,https://domstol.no/trondelag,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,TrønderEnergi AS,980417824,https://trfronderenergi.no,firmapost@tronderenergi.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trønderbilene AS,916496680,https://trfronderbilene.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trøndertaxi AS,972419516,https://trondertaxi.no,anns-sv@online.no,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ukm Norge Trøndelag Fkf,981656172,https://ukm.no,ukm@ukm.no,46 41 55 00,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ung Arena Trondheim,,https://ungarena.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Vegamot AS,935162718,https://www.vegamot.no,firmapost@vegamot.no,73 82 48 80,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Visit Trondheim AS,979523937,https://visitfrtondheim.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Vitensenteret Sti,971162015,,post@vitensenteret.com,73596123,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Vår Frue menighet Trondheim,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5001,Trondheim,Åsvang skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Brannvesenet Midt IKS,989023578,https://www.brannmidt.no,post@brannmidt.no,46 44 60 00,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Konsek Trøndelag IKS,988799475,https://www.konsek.no,post@konsek.no,46 85 19 50,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Proneo AS,979969628,https://proneo.no,,,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer Fjellstyre,975737349,https://www.steinkjer-fjellstyre.no/,steinkjer@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer Kirkelige Fellesråd,876999102,,post.steinkjer@kirken.no,74 14 57 00,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer Kommune,840029212,https://www.steinkjer.kommune.no/,postmottak@steinkjer.kommune.no,74 16 90 00,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer Kommuneskoger- Ogndalsbruket KF,969685396,https://steinkjer-kommuneskoger.no,per.odd.rygg@steinkjer.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjer videregående skole,,https://steinkjer.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Steinkjerbygg KF,914310148,https://www.steinkjerbygg.no,post@steinkjerbygg.no,74 91 40 00,Lokal,Ikke testet,,
50,Trøndelag,5006,Steinkjer,Verran og Inderøy Fjellstyre,971387920,,,74 15 70 87,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Midtre Namdal Kirkelige Fellesråd,976999150,https://www.kirken.namdal.no,post@kirken.namdal.no,74 21 64 40,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,NARAS Næringshage AS,990614789,https://naras.no,,,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Namdal regionråd,,https://namdal.no,,,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Namdalseid Fjellstyre,871387982,,namdalseid@fjellstyrene.no,74 27 82 91,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Namdalseid Kirkelige Fellesråd,976999460,,kirkevergen@namdalseid.kommune.no,74 22 72 30,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Namsos Kommune,942875967,https://www.namsos.kommune.no/,postmottak@namsos.kommune.no,74 21 71 00,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Namsos sykehus - Helse Nord-Trøndelag,,https://helse-nordtrondelag.no/namsos,,,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Olav Duun videregående skole,,https://olavduun.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5007,Namsos,Statskog SF,966056258,https://www.statskog.no,post@statskog.no,74 21 30 00,Nasjonal,Ikke testet,,
50,Trøndelag,5014,Frøya,Frøya Kommune,964982597,https://www.froya.kommune.no/,postmottak@froya.kommune.no,72 46 32 00,Lokal,Ikke testet,,
50,Trøndelag,5020,Osen,Osen Fjellstyre,975733505,https://www.osenfjellstyre.no,osen@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5020,Osen,Osen Kommune,944350675,https://www.osen.kommune.no,postmottak@osen.kommune.no,72 57 82 00,Lokal,Ikke testet,,
50,Trøndelag,5021,Oppdal,Nasjonalparken Næringshage AS,990402227,https://nasjonalparken.no,,,Lokal,Ikke testet,,
50,Trøndelag,5021,Oppdal,Oppdal Kirkelige Fellesråd,976988647,,arntne@oppdal.com,,Lokal,Ikke testet,,
50,Trøndelag,5021,Oppdal,Oppdal Kommune,964983003,https://www.oppdal.kommune.no,post@oppdal.kommune.no,72 40 10 00,Lokal,Ikke testet,,
50,Trøndelag,5022,Rennebu,Rennebu Kirkelige Fellesråd,976998650,https://www.kirken.no/rennebu,post@rennebu.kirken.no,72 40 23 50,Lokal,Ikke testet,,
50,Trøndelag,5022,Rennebu,Rennebu Kommune,940083672,https://www.rennebu.kommune.no,postmottak@rennebu.kommune.no,72428100,Lokal,Ikke testet,,
50,Trøndelag,5025,Røros,Aursund Fjellstyre,975735478,,francis.konow@roros.net,,Lokal,Ikke testet,,
50,Trøndelag,5025,Røros,Feragen Fjellstyre,975422321,,,,Lokal,Ikke testet,,
50,Trøndelag,5025,Røros,Røros Fjellstyre,971431164,,ole.langen@roros.net,,Lokal,Ikke testet,,
50,Trøndelag,5025,Røros,Røros Kirkelige Fellesråd,976998774,https://roroskirke.no,post@roroskirke.no,,Lokal,Ikke testet,,
50,Trøndelag,5025,Røros,Røros Kommune,939898743,https://www.roros.kommune.no/,postmottak@roros.kommune.no,72 41 94 00,Lokal,Ikke testet,,
50,Trøndelag,5026,Holtålen,Gauldal Statsalmenning,917425000,,j-gja@online.no,,Lokal,Ikke testet,,
50,Trøndelag,5026,Holtålen,Haltdalen Fjellstyre,975735532,,fstyret@frisurf.no,72 41 55 77,Lokal,Ikke testet,,
50,Trøndelag,5026,Holtålen,Holtålen Kirkelige Fellesråd,976998812,,sekreter@holtalenkirke.no,72 40 53 30,Lokal,Ikke testet,,
50,Trøndelag,5026,Holtålen,Holtålen Kommune,937697767,https://www.holtalen.kommune.no/,epost@holtalen.kommune.no,72 41 76 00,Lokal,Ikke testet,,
50,Trøndelag,5026,Holtålen,Ålen Fjellstyre,971382732,,,72 41 55 77,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Budal Fjellstyre,975735699,,,,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Fjellstyrene i Midtre Gauldal,971383097,,,72 43 18 20,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Midtre Gauldal Kommune,970187715,https://www.mgk.no,postmottak@midtre-gauldal.kommune.no,72 40 30 00,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Singsås Fjellstyre,975771407,,,,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Soknedal Fjellstyre,971383100,,,,Lokal,Ikke testet,,
50,Trøndelag,5027,Midtre Gauldal,Støren Kirkelige Fellesråd,976998863,,kirkekontoret@midtre-gauldal.kommune.no,72 40 31 50,Lokal,Ikke testet,,
50,Trøndelag,5028,Melhus,Gauldal Brann og Redning IKS,989516191,,,,Lokal,Ikke testet,,
50,Trøndelag,5028,Melhus,Melhus Kirkelige Fellesråd,876998912,https://kirken.no/melhus,kirkekontoret@melhus.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5028,Melhus,Melhus Kommune,938726027,https://www.melhus.kommune.no/,postmottak@melhus.kommune.no,72 85 80 00,Lokal,Ikke testet,,
50,Trøndelag,5029,Skaun,Skaun Kirkelige Fellesråd,976998952,https://www.kirken.no/skaun,post.skaun@kirken.no,72 86 31 51,Lokal,Ikke testet,,
50,Trøndelag,5029,Skaun,Skaun Kommune,939865942,https://www.skaun.kommune.no/,postmottak@skaun.kommune.no,72 86 72 00,Lokal,Ikke testet,,
50,Trøndelag,5031,Malvik,Malvik Fjellstyre,975513238,,ksporild@gmail.com,,Lokal,Ikke testet,,
