Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
46,Vestland,4601,Bergen,Fløyen,,https://floyen.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Forskningsrådet kontor Bergen,,https://forskningsradet.no,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Fridalen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Friomsorgen Bergen,,https://kriminalomsorgen.no/friomsorg-bergen,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Frivilligsentralene i Bergen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Fyllingsdalen videregående skole,974628286,https://fyllingsdalen.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Gamlehaugen,,https://kongehuset.no/gamlehaugen,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Grieghallen,971247510,https://grieghallen.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Grieghallen IKS,912157288,,kky@compler.no,55 56 69 19,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Haraldsplass Diakonale Sykehus,982834164,https://haraldfrsplass.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helse Bergen HF - Haukeland universitetssjukehus,983974724,https://helse-bergen.no,postmottak@helse-bergen.no,05300,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helse Vest Ikt AS,987601787,https://www.helse-vest-ikt.no,postmottak@helse-vest-ikt.no,55 97 65 00,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Bergenhus,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Fana,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Ytrebygda,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Årstad,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Åsane,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Hordaland sivilforsvarsdistrikt,,https://sivilforsvaret.no/hordaland,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Husbanken region vest,,https://husbanken.no,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Høgskulen på Vestlandet,917641706,https://hvl.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,IKA Hordaland,974762912,https://ikah.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,IMDi region Vest,,https://imdi.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Innovasjon Norge region Vestland,,https://innovasjonnorge.no/vestland,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Interkommunalt Arkiv i Hordaland IKS,971348496,https://www.ikah.no,post@ikah.no,55 30 60 90,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Kode Kunstmuseer og Komponisthjem Sti,990269343,https://www.kodebergen.no,post@kodebergen.no,53 00 97 04,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Konfliktrådet Vestland,,https://konfliktraadet.no/vestland,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Krisesenter Vest IKS,976993627,https://krisesentervest.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Krohnsminde skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Kronstad DPS,,https://helse-bergen.no/kronstad-dps,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Kunsthall Bergen,987101068,https://kunsthall.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Kystverket Vest,,https://kystverket.no/vest,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Kystverket region Vest,,https://kystverket.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Laksevåg videregående skole,974628278,https://laksevag.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Landås skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Lepramuseet,,https://bymuseet.no/lepramuseet,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Media City Bergen,,https://mediacity.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Møhlenpris skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Bergen,,https://nav.no/bergen,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Bergenhus,,https://nav.no/bergen/bergenhus,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Fana,,https://nav.no/bergen/fana,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Hjelpemiddelsentral Vestland,,https://nav.no/hjelpemidler/vestland,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Årstad,,https://nav.no/bergen/arstad,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NAV Åsane,,https://nav.no/bergen/asane,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NHH - Norges Handelshøyskole,974766620,https://nhh.no,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,NLA Høgskolen,970203242,https://nla.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,NRK Hordaland,,https://nrk.no/hordaland,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Nattland skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Nordahl Grieg videregående skole,974628227,https://nordahlgrieg.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Nordnes skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Nordnesparken,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Norled AS,970430066,https://norled.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Norled AS region Vest,,https://norled.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Ny-Krohnborg skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,PPT Bergen,976994104,https://bergen.kommune.no/ppt,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Paradis skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Prehospitale tjenester Helse Bergen,,https://helse-bergen.no/prehospital,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Rothaugen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Sandsli videregående skole,974628251,https://sandsli.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Seniorsentrene i Bergen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Sjøfartsmuseum Bergen,,https://bymuseet.no/sjofartsmuseum,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Skatteetaten - Skatt Vest,,https://skatteetaten.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Skjold skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Skyss (Vestland fylkeskommune),971045698,https://skyss.no,firmapost@rogfk.no,51 51 66 00,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,SpareBank 1 SR-Bank,937895321,https://sparebank1.no/sr-bank,post@sr-bank.no,91 50 20 02,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,St. Paul kirke Bergen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Statens barnehus Bergen,,https://statfrens.barnehus.no/bergen,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Statens vegvesen region vest,,https://vegvesen.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Stiftelsen Bymuseet i Bergen,988212024,https://www.bymuseet.no,post@bymuseet.no,55 30 80 30,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Stiftelsen Musikkselskapet Harmonien,976619005,https://www.harmonien.no,post@harmonien.no,55 21 61 00,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Stiftinga Museumssenteret i Hordaland,971349743,https://www.muho.no,post@muho.no,55 25 10 80,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Studentsamskipnaden på Vestlandet (Sammen),988814482,https://sammen.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Tanks videregående skole,974628219,https://tanks.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Tide Buss AS,982788903,https://tide.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Tolletaten region Vest-Norge,974762013,https://toll.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Tollregion Vest-Norge,,https://toll.no/vest,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Troldhaugen - Edvard Griegs hjem,985263050,https://kode.no/troldhaugen,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,USF Verftet,981376155,https://usf.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Ulsmåg skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Ungdom i Jobb Bergen,,https://ungdomijobb.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Universitetet i Bergen,874789542,https://uib.no,postmottak@uib.no,55 58 00 00,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Universitetsmuseet i Bergen,874789550,https://uib.no/universitetsmuseet,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,VIS - Vestlandets Innovasjonsselskap AS,988393014,https://visinnovasjon.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vegamot AS,977482028,https://vegamot.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vestbo,,https://vestbo.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vestland Fylkeskommune,821311632,https://vestlandfylke.no,post@vlfk.no,05557,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vestland fylkesbibliotek,,https://vestlandfylke.no/fylkesbibliotek,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vestland fylkeskommune tilskudd,,https://vestlandfylke.no/tilskudd,,,Nasjonal,Ikke testet,,
46,Vestland,4601,Bergen,Vestland idrettskrets,971274743,https://vestlandidrettskrets.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Vestnorsk filmsenter,986276467,https://vnfilm.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Visit Bergen AS,971515892,https://visitbergen.com,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Årstad menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Årstad videregående skole,974628235,https://arstad.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Åsane menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Åsane videregående skole,974628294,https://asane.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4601,Bergen,Åstveit skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Alarmsentralen IKS,971361883,https://www.alarmsentralen.com,brann110@alarmsentralen.com,57 75 14 00,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Bordgleder Kinn Kommune KF,986800778,https://www.bordgleder.no,post@bordgleder.no,57 75 10 57,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Florø Hamn Kinn Kommune KF,974761521,https://www.florahamn.no,hamn@kinn.kommune.no,57 75 67 40,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Florø Havn KF,,https://florahavn.no,,,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Havhesten Kinn Kommune KF,991212094,https://www.havhesten.no,leiar@havhesten.no,57 75 67 20,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Kinn Kommune,820956532,https://kinn.kommune.no/,post@kinn.kommune.no,57 75 60 00,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Kinn Kyrkjelege Fellesråd,976995678,https://www.kinn.kyrkja.no,kyrkja@kinn.kommune.no,48 10 04 81,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Kinn Utdannings- og Ressurssenter KF,971362030,https://kurskf.no,kurs-kf@kinn.kommune.no,57 75 66 60,Lokal,Ikke testet,,
46,Vestland,4602,Kinn,Nordfjord Havn IKS,884276012,https://www.nordfjordhavn.no,post@nordfjordhavn.no,57 85 26 20,Lokal,Ikke testet,,
46,Vestland,4611,Etne,Etne Kommune,959435375,https://www.etne.kommune.no/,post@etne.kommune.no,53 75 80 00,Lokal,Ikke testet,,
46,Vestland,4611,Etne,Etne Kyrkjelege Fellesråd,976994493,https://www.etne.kyrkja.no/,kyrkjeverja@etnekyrkja.no,53 77 11 70,Lokal,Ikke testet,,
46,Vestland,4612,Sveio,Ryvarden Kulturfyr KF,990586314,https://ryvarden.no,,53 74 80 00,Lokal,Ikke testet,,
46,Vestland,4612,Sveio,Sveio Kommune,864967272,https://www.sveio.kommune.no/,postmottak@sveio.kommune.no,53 74 80 00,Lokal,Ikke testet,,
46,Vestland,4612,Sveio,Sveio Kyrkjelege Fellesråd,976994574,https://sveio.kommune.no/kyrkja,kyrkja@sveio.kommune.no,53748420,Lokal,Ikke testet,,
46,Vestland,4613,Bømlo,Bømlo Kommune,834210622,https://www.bomlo.kommune.no/,postmottak@bomlo.kommune.no,53 42 30 00,Lokal,Ikke testet,,
46,Vestland,4613,Bømlo,Bømlo Kulturhus KF,989410881,https://www.bomlokulturhus.no,post@bomlokulturhus.no,53 42 35 00,Lokal,Ikke testet,,
46,Vestland,4613,Bømlo,Bømlo Kyrkjelege Fellesråd,976994647,https://www.bomlo.kyrkja.no/,trygve.leigland@bomlo.kommune.no,53 42 32 90,Lokal,Ikke testet,,
46,Vestland,4613,Voss herad,Helse Bergen HF - Voss sjukehus,,https://helse-bergen.no/voss,,,Lokal,Ikke testet,,
46,Vestland,4613,Voss herad,Voss gymnas,,https://voss.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Helse Fonna HF - Stord sjukehus,,https://helse-fonna.no/stord,,,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Region Sunnhordland IKS,971492910,,post@regionsunnhordland.no,,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Stord Kyrkjelege Fellesråd,976994655,https://www.kyrkja-stord.no,post@kyrkja-stord.no,53 40 34 30,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Stord kommune,939866914,https://stord.kommune.no,post@stord.kommune.no,53496600,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Stord vidaregåande skule,,https://stord.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordland Interkommunale Legevakt IKS,812998552,https://www.stord.kommune.no/sunnhordland-interkommunalelegevakt.iks,post@sunnhordland-legevakt.nhn.no,53 45 61 40,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordland Interkommunale Miljøverk IKS,958284837,https://www.sim.as,sim@sim.as,53 45 78 50,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordland Museum Sti,987670509,https://www.sunnhordland.museum.no,sofus@sunnhordland.museum.no,53 41 38 99,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordlandsrådet,,https://sunnhordland.no,,,Lokal,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordlandsrådet Ipr,933368696,https://www.regionsunnhordland.no,post@regionsunnhordland.no,,Lokal,Ikke testet,,
46,Vestland,4615,Fitjar,Fitjar Kommune,944073310,https://www.fitjar.kommune.no/,fitjar@fitjar.kommune.no,53 45 85 00,Lokal,Ikke testet,,
46,Vestland,4616,Tysnes,Tysnes Kommune,959412340,https://www.tysnes.kommune.no/,fsk@tysnes.kommune.no,53 43 70 00,Lokal,Ikke testet,,
46,Vestland,4616,Tysnes,Tysnes Kyrkjelege Fellesråd,876994712,https://www.tysnes.kyrkja.no,marianne.t.storetvedt@tysnes.kommune.no,,Lokal,Ikke testet,,
46,Vestland,4617,Odda,Helse Fonna HF - Odda sjukehus,,https://helse-fonna.no/odda,,,Lokal,Ikke testet,,
46,Vestland,4617,Kvinnherad,Kvinnherad Kommune,964967636,https://www.kvinnherad.kommune.no/,post@kvinnherad.kommune.no,53 48 31 00,Lokal,Ikke testet,,
46,Vestland,4617,Kvinnherad,Kvinnherad Kyrkjelege Fellesråd,976994833,https://www.kvinnherad.kyrkja.no,post.kyrkja@kvinnherad.kommune.no,90 53 19 10,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Hardangerrådet,920467920,https://hardanger.no,,,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Hardangerrådet IKS,980045412,https://www.hardanger.com,post@hardangerraadet.no,53 67 14 50,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Kraftmuseet - Norsk Vasskraft- og Industristadmuseum Sti,971356944,https://www.kraftmuseet.no,post@kraftmuseet.no,53 65 00 50,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Odda Kirkelige Fellesråd,976994892,https://www.oddakirken.no,kirkevergen@oddakirken.no,53650900,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Odda vidaregåande skule,,https://odda.vgs.no,,,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Røldal Fjellstyre,975690229,,,,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Stiftinga Hardanger og Voss Museum,987927704,https://www.hardangerogvossmuseum.no,post@hvm.museum.no,,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Ullensvang Fjellstyre,975691225,https://www.ullensvang-statsallmenning.org,ullensvang@fjellstyrene.no,53 66 35 75,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Ullensvang Kyrkjelege Fellesråd,922708029,,,,Lokal,Ikke testet,,
46,Vestland,4618,Ullensvang,Ullensvang kommune,921234562,https://ullensvang.kommune.no,,,Lokal,Ikke testet,,
46,Vestland,4619,Eidfjord,Eidfjord Kommune,944227121,https://www.eidfjord.kommune.no,postmottak@eidfjord.kommune.no,53 67 35 00,Lokal,Ikke testet,,
46,Vestland,4619,Eidfjord,Visit Eidfjord KF,931381008,,postmottak@eidfjord.kommune.no,,Lokal,Ikke testet,,
46,Vestland,4620,Ulvik,Ulvik Fjellstyre,975692442,,ulvik@fjellstyrene.no,,Lokal,Ikke testet,,
