Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
18,Nordland,1804,Bodø,Salten Regionråd - Kommunalt Oppgavefellesskap,992137258,https://www.salten.no,regionradet@salten.no,75 54 86 00,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Salten og Lofoten tingrett,,https://domstol.no/salten-og-lofoten,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Salten regionråd,,https://salfrten.no,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Saltens Bilruter AS,937128319,https://sbr.no,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Sjøforsvaret,,https://forsvaret.no/sjoforsvaret,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Skatteetaten - Skatt Nord,,https://skatteetaten.no/nord,,,Nasjonal,Ikke testet,,
18,Nordland,1804,Bodø,SpareBank 1 Nord-Norge,952706365,https://sparebank1.no/nord-norge,privat@snn.no,02244,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Statens innkrevingssentral - Bodø,,https://skreiv.no,,,Nasjonal,Ikke testet,,
18,Nordland,1804,Bodø,Statsforvalteren i Nordland,974764350,https://statsforvalteren.no/nordland,sftlpost@statsforvalteren.no,74 16 80 00,Nasjonal,Ikke testet,,
18,Nordland,1804,Bodø,Stiftelsen Nordlandsmuseet,985413339,,post@nordlandsmuseet.no,75 50 35 00,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Stormen Konserthus Bodø KF,987181338,https://www.stormen.no,billettsalg@stormen.no,75 54 90 10,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Stormen konserthus,999179894,https://storfrmen.no,arneh.kristensen@ringnett.no,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Sør-Hålogaland bispedømme,976997785,https://kirken.no/sorhalogaland,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Torghatten Nord AS,933349268,https://torghatten-nord.no,,,Lokal,Ikke testet,,
18,Nordland,1804,Bodø,Visit Bodø,,https://visitfrbodo.com,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bompengeselskap NORD AS,817919472,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Bypakke Bodø AS,989765701,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Bypakke Harstad AS,913004531,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Bypakke Tenk Tromsø AS,927927659,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - E6 Helgeland AS,914458226,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Fv78 Toven AS,981458958,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Hålogalandsbrua AS,983538894,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Bps NORD - Ryaforbindelsen AS,925297623,,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Futurum AS,979643037,https://futurum.no,,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Hålogaland Ressursselskap IKS,959019126,https://www.hrs.no,post@hrs.no,76 92 20 00,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Kontrollutvalgsservice i Hålogaland IKS,987312203,,,76 97 76 20,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Midtre Hålogaland Friluftsråd Kommunalt Oppgavefellesskap,921405030,https://www.halogaland-friluftsrad.no,emil.bjorna@narvik.kommune.no,,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Narvik Havn KF,974789019,https://narvikhavn.no,firmapost@narvikhavn.no,76 95 03 70,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Narvik Kirkelige Fellesråd,976999851,https://Kirken.no/narvik,post.narvik@kirken.no,91 75 78 11,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Narvik Vann KF,986377395,https://www.narvikvann.no,postmottak@narvikvann.no,76 91 37 00,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Narvik kommune,959469059,https://narvik.kommune.no,postmottak@narvik.kommune.no,76 91 20 00,Lokal,Ikke testet,,
18,Nordland,1806,Narvik,Ofoten Brann og Redning IKS,993194964,https://ofoten-brann.no,post@ofoten-brann.no,76 91 35 70,Lokal,Ikke testet,,
18,Nordland,1811,Bindal,Bindal Kommune,964983380,https://www.bindal.kommune.no/,postmottak@bindal.kommune.no,75 03 25 00,Lokal,Ikke testet,,
18,Nordland,1812,Sømna,Sømna Kommune,944810277,https://www.somna.kommune.no,post@somna.kommune.no,75 01 50 00,Lokal,Ikke testet,,
18,Nordland,1813,Brønnøy,Brønnøy Havn KF,986833927,https://www.bronnoyhavn.no,bronnoy.havn@bronnoy.kommune.no,75 01 20 70,Lokal,Ikke testet,,
18,Nordland,1813,Brønnøy,Brønnøy Kirkelige Fellesråd,976999932,https://www.brønnøy.kirk.no,post@bronnoykirke.no,75 00 95 50,Lokal,Ikke testet,,
18,Nordland,1813,Brønnøy,Brønnøy kommune,864983382,https://bronnoy.kommune.no,,,Lokal,Ikke testet,,
18,Nordland,1813,Brønnøy,Brønnøysundregistrene Brønnøysund,974760673,https://brreg.no/bronnoy,firmapost@brreg.no,75 00 75 09,Nasjonal,Ikke testet,,
18,Nordland,1813,Brønnøy,Trollfjell Friluftsråd Kommunalt Oppgavefellesskap,918083774,https://www.trollfjellgeopark.no,magne.ekker@trollfjellfriluftsraad.no,,Lokal,Ikke testet,,
18,Nordland,1813,Brønnøy,Trollfjell Geopark Kommunalt Oppgavefellesskap,925909858,https://www.trollfjellgeopark.no,kamilla.pedersen@trollfjellfriluftsraad.no,,Lokal,Ikke testet,,
18,Nordland,1815,Vega,Vega Kommune,941017975,https://www.vega.kommune.no/,postkasse@vega.kommune.no,75 03 58 00,Lokal,Ikke testet,,
18,Nordland,1816,Vevelstad,Vevelstad Kommune,940651034,https://www.vevelstad.kommune.no,post@vevelstad.kommune.no,75 03 80 00,Lokal,Ikke testet,,
18,Nordland,1818,Herøy,Herøy Kommune,872417982,https://www.heroy-no.kommune.no/,post@heroy-no.kommune.no,75 06 80 00,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Alstahaug Kommune,938712441,https://www.alstahaug.kommune.no,post@alstahaug.kommune.no,75 07 50 00,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgeland Havn IKS,914531748,https://www.helgelandhavn.no,post@helgelandhavn.no,75 07 57 00,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgeland Interkommunalt Politisk Råd,923826122,https://www.hel.no,post@hel.no,,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgelandsrådet,,https://helgeland.no,,,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgelandssykehuset HF,983974929,https://www.helgelandssykehuset.no,postmottak@helgelandssykehuset.no,75 12 51 00,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgelandssykehuset HF - Sandnessjøen,,https://helgelandssykehuset.no/sandnessjoen,,,Lokal,Ikke testet,,
18,Nordland,1820,Alstahaug,Kommunalt Oppgavefellesskap Studiesenter Rkk Ytre Helgeland,976972511,https://www.rkkyh,rkkyh@rkkyh.no,75 07 57 70,Nasjonal,Ikke testet,,
18,Nordland,1820,Alstahaug,Leirfjord og Alstahaug Kirkelige Fellesråd,977000009,https://kirken.no/alstahaug,kirkekontoret@alstahaug.kommune.no,75 07 57 22,Lokal,Ikke testet,,
18,Nordland,1822,Leirfjord,Leirfjord Kommune,945034572,https://www.leirfjord.kommune.no/,postmottak@leirfjord.kommune.no,75074000,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,"Helgeland Friluftsråd, Kommunalt Oppgavefellesskap",916657390,https://friluftsrad.no/helgeland,helgeland@friluftsrad.no,75 10 18 10,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Helgeland Næringshage AS,990423734,https://helgelandnaeringshage.no,,,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Helgelandssykehuset HF - Mosjøen,,https://helgelandssykehuset.no/mosjoen,,,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Mosjøen Havn KF,990742715,https://www.mosjoenhavn.no,post@mosjoenhavn.no,75 10 18 70,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Mosjøen fengsel,,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Mosjøen og Omegn Næringsselskap KF,990742847,https://www.mon.no,post@mon.no,75 11 13 10,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Stiftelsen Helgeland Museum,986332553,https://www.helgelandmuseum.no,post@helgelandmuseum.no,75 11 01 00,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Studiesenteret Rkk Vefsn Kommunalt Oppgavefellesskap,931112325,,,,Nasjonal,Ikke testet,,
18,Nordland,1824,Vefsn,Søndre Helgeland Miljøverk,975824845,https://www.shmil.no,post@shmil.no,75 11 39 50,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Vefsn Kirkelige Fellesråd,977000068,https://www.vefsn.kirken.no,post.kirken@vefsn.kommune.no,91 58 20 49,Lokal,Ikke testet,,
18,Nordland,1824,Vefsn,Vefsn Kommune,844824122,https://www.vefsn.kommune.no/,post@vefsn.kommune.no,75 10 10 00,Lokal,Ikke testet,,
18,Nordland,1825,Grane,Grane Kommune,940643112,https://www.grane.kommune.no/,post@grane.kommune.no,75 18 22 20,Lokal,Ikke testet,,
18,Nordland,1826,Hattfjelldal,Hattfjelldal Kommune,944716904,https://www.hattfjelldal.kommune.no,post@hattfjelldal-kommune.no,75 18 48 00,Lokal,Ikke testet,,
18,Nordland,1827,Dønna,Dønna Kommune,945114878,https://www.donna.kommune.no/,post@donna.kommune.no,75 05 22 00,Lokal,Ikke testet,,
18,Nordland,1828,Nesna,Nesna Kommune,939600515,https://www.nesna.kommune.no/,postmottak@nesna.kommune.no,75 06 70 00,Lokal,Ikke testet,,
18,Nordland,1832,Hemnes,Hemnes Kommune,846316442,https://www.hemnes.kommune.no/,postmottak@hemnes.kommune.no,75 19 70 00,Lokal,Ikke testet,,
18,Nordland,1832,Hemnes,Hemnes og Hattfjelldal Kirkelige Fellesråd,977000165,https://www.hemnes.kirken.no,kirkeverge@hemnes.kirken.no,75 19 75 30,Lokal,Ikke testet,,
18,Nordland,1833,Rana,AS Nordland Teater,930743437,,,75 13 48 48,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Helgeland Avfallsforedling IKS,971140496,https://www.haf.no,haf@haf.no,75 19 82 00,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Helgeland Museum,980335798,https://hfrelgelandmuseum.no,,,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Helgeland tingrett,,https://domstol.no/helgeland,,,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Helgelandssykehuset HF - Mo i Rana,,https://helgelandssykehuset.no/mo-i-rana,,,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Mo i Rana Havn KF,971035684,https://www.moiranahavn.no,bt@moiranahavn.no,75 13 47 00,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Polarsirkelen videregående skole,,https://polarsirkelen.vgs.no,,,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Polarsirkelrådet,,https://polarsirkelradet.no,,,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Rana Kirkelige Fellesråd,977000238,https://www.rana.kirken.no/,post@rana.kirken.no,75 12 33 00,Lokal,Ikke testet,,
18,Nordland,1833,Rana,Rana Kommune,872418032,https://www.rana.kommune.no/,postmottak@rana.kommune.no,75 14 50 00,Lokal,Ikke testet,,
18,Nordland,1834,Lurøy,Lurøy Kirkelig Fellesråd,977000254,https://luroy.kirken.no,kirkeverge@luroy.kirken.no,75 09 15 34,Lokal,Ikke testet,,
18,Nordland,1834,Lurøy,Lurøy Kommune,940667852,https://www.luroy.kommune.no/,postmottak@luroy.kommune.no,75 09 15 00,Lokal,Ikke testet,,
18,Nordland,1835,Træna,Træna Kommune,940192692,https://www.trana.kommune.no/,ingebjorg.vamrak@trana.kommune.no,75 09 58 00,Lokal,Ikke testet,,
18,Nordland,1836,Rødøy,Rødøy Kommune,945717173,https://www.rodoy.kommune.no/,postmottak@rodoy.kommune.no,75 09 80 00,Lokal,Ikke testet,,
18,Nordland,1837,Meløy,Meløy Kirkelige Fellesråd,877000362,https://www.meloy.kirken.no/,postmottak@meloy.kirken.no,75 72 12 10,Lokal,Ikke testet,,
18,Nordland,1837,Meløy,Meløy Kommune,970189866,https://www.meloy.kommune.no/,postmottak@meloy.kommune.no,75 71 00 00,Lokal,Ikke testet,,
18,Nordland,1838,Gildeskål,Gildeskål Kommune,845901422,https://www.gildeskal.kommune.no/,postmottak@gildeskal.kommune.no,75 76 06 00,Lokal,Ikke testet,,
18,Nordland,1838,Gildeskål,Salten Kontrollutvalgservice Kommunalt Oppgavefelleskap,918794042,,,,Lokal,Ikke testet,,
18,Nordland,1839,Beiarn,Beiarn Kommune,961147867,https://www.beiarn.kommune.no/,post@beiarn.kommune.no,75 56 90 00,Lokal,Ikke testet,,
18,Nordland,1839,Beiarn,Beiarn Næringseiendom KF,921495099,,post@beiarn.kommune.no,75 56 90 00,Lokal,Ikke testet,,
18,Nordland,1840,Saltdal,Saltdal Kirkelige Fellesråd,977000416,https://www.saltdalkirken.no/,post@saltdalkirken.no,75 69 14 22,Lokal,Ikke testet,,
18,Nordland,1840,Saltdal,Saltdal Kommune,972417734,https://www.saltdal.kommune.no/,postmottak@saltdal.kommune.no,75 68 20 00,Lokal,Ikke testet,,
18,Nordland,1840,Saltdal,Saltdal Utvikling KF,915802699,https://www.saltdalutvikling.no,firmapost@saltdalutvikling.no,,Lokal,Ikke testet,,
18,Nordland,1841,Fauske,Fauna KF (næring- og Stedsutvikling i Fauske),989497340,https://www.faunakf.no,kristian@faunakf.no,75 64 10 90,Lokal,Ikke testet,,
18,Nordland,1841,Fauske,Fauske Kirkelige Fellesråd,977000459,https://www.fauskekirken.no/,fellesraad@fauskekirken.no,75 60 10 80,Lokal,Ikke testet,,
18,Nordland,1841,Fauske,Fauske Kommune,972418021,https://www.fauske.kommune.no/,postmottak@fauske.kommune.no,75 60 40 00,Lokal,Ikke testet,,
18,Nordland,1841,Fauske,Regionalt Kontor for Kompetanseutvikling Salten ko,986439498,,post@rkksalten.no,75 60 45 43,Lokal,Ikke testet,,
18,Nordland,1841,Fauske,Salten Kommunerevisjon IKS,986655271,,lak@salten-revisjon.no,75 61 03 80,Lokal,Ikke testet,,
18,Nordland,1845,Sørfold,Sørfold Kommune,972417750,https://www.sorfold.kommune.no/,post@sorfold.kommune.no,75 68 50 00,Lokal,Ikke testet,,
18,Nordland,1845,Sørfold,Sørfoldnett KF,985434727,https://www.sorfoldnett.no,post@sorfoldnett.no,75 68 50 00,Lokal,Ikke testet,,
18,Nordland,1848,Steigen,Steigen Kirkelige Fellesråd,977000521,,yvonne.jacobsen@steigen.kmmune.no,92 24 02 53,Lokal,Ikke testet,,
18,Nordland,1848,Steigen,Steigen Kommune,962299385,https://www.steigen.kommune.no/,postmottak@steigen.kommune.no,75 77 88 00,Lokal,Ikke testet,,
18,Nordland,1851,Lødingen,Lødingen Havn KF,913822447,https://www.lodingenhavn.no,atle.andersen@lodingen.kommune.no,76 98 66 00,Lokal,Ikke testet,,
18,Nordland,1851,Lødingen,Lødingen Kommune,945468661,https://www.lodingen.kommune.no/,postmottak@lodingen.kommune.no,76 98 66 00,Lokal,Ikke testet,,
18,Nordland,1853,Evenes,Evenes Kommune / Evenássi Suohkan,940642140,https://www.evenes.kommune.no/,postmottak@evenes.kommune.no,76981500,Lokal,Ikke testet,,
18,Nordland,1853,Evenes,Evenes kommune,864983463,https://evenes.kommune.no,,,Lokal,Ikke testet,,
18,Nordland,1856,Røst,Røst Kommune,945037687,https://www.rost.kommune.no/,postkasse@rost.kommune.no,76 05 05 00,Lokal,Ikke testet,,
18,Nordland,1857,Værøy,Værøy Kommune,964994307,https://www.varoy.kommune.no/,postmottak@varoy.kommune.no,95 42 06 00,Lokal,Ikke testet,,
18,Nordland,1859,Flakstad,Flakstad Kommune,863320852,https://www.flakstad.kommune.no,postmottak@flakstad.kommune.no,76 05 22 01,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Lofoten Avfallsselskap IKS,971014407,https://www.las-lofoten.no,post@las-lofoten.no,760 54030,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,"Lofoten Friluftsråd, Kommunalt Oppgavefellesskap",919682744,https://www.lofotenfriluft.no,lofoten@friluftsrad.no,,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Lofoten Matpark AS,,https://lofoten-matpark.no,,,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Lofotr Vikingmuseum,971472847,https://lofotr.no,,,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Lofotrådet Interkommunalt Politisk Råd,971396679,https://lofotradet.no,post@lofotradet.no,,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Vest-Lofoten videregående skole,,https://vest-lofoten.vgs.no,,,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Vestvågøy Kirkelige Fellesråd,977000734,https://www.vestvagoy.kirken.no,post.vestvagoy@kirken.no,76 05 67 30,Lokal,Ikke testet,,
18,Nordland,1860,Vestvågøy,Vestvågøy Kommune,942570619,https://www.vestvagoy.kommune.no/,postmottak@vestvagoy.kommune.no,76 05 60 00,Lokal,Ikke testet,,
18,Nordland,1865,Vågan,Lofoten Kulturhus KF,991513191,https://www.lofotenkulturhus.no,post@lofotenkulturhus.no,75 42 02 27,Lokal,Ikke testet,,
18,Nordland,1865,Vågan,Skrei Eiendom AS,947790870,https://www.lofotakvariet.no,johannes@skipnes.com,76 07 86 65,Lokal,Ikke testet,,
18,Nordland,1865,Vågan,Vågan Havnevesen KF,970190686,https://www.vaganhavn.no,vaganhavn@vagan.kommune.no,76 06 79 90,Lokal,Ikke testet,,
18,Nordland,1865,Vågan,Vågan Kirkelige Fellesråd,977000807,,,75 42 03 60,Lokal,Ikke testet,,
18,Nordland,1865,Vågan,Vågan Kommune,938644500,https://www.vagan.kommune.no/,postmottak@vagan.kommune.no,75 42 00 00,Lokal,Ikke testet,,
18,Nordland,1866,Hadsel,Hadsel Eiendom KF,984115091,https://www.hadsel.kommune.no,hadsel.eiendom@hadsel.kommune.no,76 16 45 44,Lokal,Ikke testet,,
18,Nordland,1866,Hadsel,Hadsel Havn KF,974795051,https://www.hadselhavn.no,hadsel.havn@hadsel.kommune.no,76 16 46 50,Lokal,Ikke testet,,
18,Nordland,1866,Hadsel,Hadsel Kommune,958501420,https://www.hadsel.kommune.no,postmottak@hadsel.kommune.no,76 16 40 00,Lokal,Ikke testet,,
18,Nordland,1866,Hadsel,Hadsel videregående skole,,https://hadsel.vgs.no,,,Lokal,Ikke testet,,
18,Nordland,1866,Hadsel,Stiftelsen Museum NORD,985888299,https://www.museumnord.no,post@museumnord.no,76 15 40 00,Lokal,Ikke testet,,
18,Nordland,1867,Bø,Bø Kommune,945452676,https://www.boe.kommune.no/,post@boe.kommune.no,76 11 43 05,Lokal,Ikke testet,,
18,Nordland,1868,Øksnes,Helgelandssykehuset HF - Brønnøysund,,https://helgelandssykehuset.no/bronnoysund,,,Lokal,Ikke testet,,
18,Nordland,1868,Øksnes,Museum Nord - Vesterålsmuseet,,https://mfrn.no,,,Lokal,Ikke testet,,
18,Nordland,1868,Øksnes,Studiesenter Rkk Vesterålen ko,930336696,,,,Nasjonal,Ikke testet,,
18,Nordland,1868,Øksnes,Øksnes Havnevesen KF,980360989,https://www.oksnes.kommune.no,havnekontoret@oksnes.kommune.no,,Lokal,Ikke testet,,
18,Nordland,1868,Øksnes,Øksnes kommune,964983291,https://oksnes.kommune.no,postmottak@bronnoy.kommune.no,75 01 20 00,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Kulturfabrikken Sortland KF,912005011,https://www.kulturfabrikkensortland.no,postmottak@kulturfabrikkensortland.no,76 10 91 00,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Reno-vest IKS,971037202,https://www.reno-vest.no,post@reno-vest.no,76 11 29 00,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Sortland Havn KF,985755930,https://www.sortland-havn.no,havnekontoret@sortland.kommune.no,75 57 71 00,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Sortland Kommune / Suorttá Souhkan,847737492,https://www.sortland.kommune.no/,postmottak@sortland.kommune.no,76 10 90 00,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Sortland kommune,964983348,https://sortland.kommune.no,,,Lokal,Ikke testet,,
18,Nordland,1870,Sortland,Sortland videregående skole,,https://sortland.vgs.no,,,Lokal,Ikke testet,,
